variable,timescale,region,year,sum,unit
BA_Total,yearly,SEA,2001,198.132,thousand_km2
BA_Total,yearly,SEA,2002,375.559,thousand_km2
BA_Total,yearly,SEA,2003,341.57,thousand_km2
BA_Total,yearly,SEA,2004,582.972,thousand_km2
BA_Total,yearly,SEA,2005,368.839,thousand_km2
BA_Total,yearly,SEA,2006,426.287,thousand_km2
BA_Total,yearly,SEA,2007,399.342,thousand_km2
BA_Total,yearly,SEA,2008,286.348,thousand_km2
BA_Total,yearly,SEA,2009,394.046,thousand_km2
BA_Total,yearly,SEA,2010,338.765,thousand_km2
BA_Total,yearly,SEA,2011,303.786,thousand_km2
BA_Total,yearly,SEA,2012,366.347,thousand_km2
BA_Total,yearly,SEA,2013,315.339,thousand_km2
BA_Total,yearly,SEA,2014,426.534,thousand_km2
BA_Total,yearly,SEA,2015,504.859,thousand_km2
BA_Total,yearly,SEA,2016,302.345,thousand_km2
BA_Total,yearly,SEA,2017,277.627,thousand_km2
BA_Total,yearly,SEA,2018,323.605,thousand_km2
BA_Total,yearly,SEA,2019,396.592,thousand_km2
BA_Total,yearly,SEA,2020,313.088,thousand_km2
BA_Total,yearly,SEA,2021,238.684,thousand_km2
BA_Total,yearly,SEA,2022,133.326,thousand_km2
BA_Total,yearly,SEA,2023,309.956,thousand_km2
BA_Total,yearly,SEA,2024,135.646,thousand_km2
