variable,timescale,region,year,sum,unit
Cem_Total,seasonal_son,NWN,2002,0.191,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2003,1.553,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2004,2.717,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2005,0.696,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2006,0.199,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2007,4.691,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2008,0.552,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2009,0.26,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2010,0.716,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2011,0.534,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2012,3.462,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2013,1.45,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2014,1.262,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2015,0.053,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2016,0.255,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2017,3.417,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2018,0.725,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2019,1.807,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2020,0.711,thousand_tonnes_C
