variable,timescale,region,year,sum,unit
Cem_Total,yearly,ESB,2002,160.185,thousand_tonnes_C
Cem_Total,yearly,ESB,2003,306.399,thousand_tonnes_C
Cem_Total,yearly,ESB,2004,17.129,thousand_tonnes_C
Cem_Total,yearly,ESB,2005,35.335,thousand_tonnes_C
Cem_Total,yearly,ESB,2006,92.058,thousand_tonnes_C
Cem_Total,yearly,ESB,2007,66.36,thousand_tonnes_C
Cem_Total,yearly,ESB,2008,142.261,thousand_tonnes_C
Cem_Total,yearly,ESB,2009,32.143,thousand_tonnes_C
Cem_Total,yearly,ESB,2010,13.4,thousand_tonnes_C
Cem_Total,yearly,ESB,2011,110.194,thousand_tonnes_C
Cem_Total,yearly,ESB,2012,95.592,thousand_tonnes_C
Cem_Total,yearly,ESB,2013,60.792,thousand_tonnes_C
Cem_Total,yearly,ESB,2014,188.73,thousand_tonnes_C
Cem_Total,yearly,ESB,2015,137.471,thousand_tonnes_C
Cem_Total,yearly,ESB,2016,153.812,thousand_tonnes_C
Cem_Total,yearly,ESB,2017,103.058,thousand_tonnes_C
Cem_Total,yearly,ESB,2018,136.965,thousand_tonnes_C
Cem_Total,yearly,ESB,2019,164.186,thousand_tonnes_C
Cem_Total,yearly,ESB,2020,67.471,thousand_tonnes_C
