variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,NEN,2001,0.66,thousand_km2
BA_Total,seasonal_mam,NEN,2002,0.653,thousand_km2
BA_Total,seasonal_mam,NEN,2003,1.53,thousand_km2
BA_Total,seasonal_mam,NEN,2004,0.039,thousand_km2
BA_Total,seasonal_mam,NEN,2005,2.414,thousand_km2
BA_Total,seasonal_mam,NEN,2006,1.223,thousand_km2
BA_Total,seasonal_mam,NEN,2007,0.48,thousand_km2
BA_Total,seasonal_mam,NEN,2008,1.267,thousand_km2
BA_Total,seasonal_mam,NEN,2009,0.382,thousand_km2
BA_Total,seasonal_mam,NEN,2010,2.001,thousand_km2
BA_Total,seasonal_mam,NEN,2011,0.3,thousand_km2
BA_Total,seasonal_mam,NEN,2012,3.343,thousand_km2
BA_Total,seasonal_mam,NEN,2013,0.849,thousand_km2
BA_Total,seasonal_mam,NEN,2014,0.707,thousand_km2
BA_Total,seasonal_mam,NEN,2015,0.764,thousand_km2
BA_Total,seasonal_mam,NEN,2016,2.449,thousand_km2
BA_Total,seasonal_mam,NEN,2017,4.579,thousand_km2
BA_Total,seasonal_mam,NEN,2018,5.3,thousand_km2
BA_Total,seasonal_mam,NEN,2019,0.553,thousand_km2
BA_Total,seasonal_mam,NEN,2020,1.765,thousand_km2
BA_Total,seasonal_mam,NEN,2021,6.76,thousand_km2
BA_Total,seasonal_mam,NEN,2022,0.169,thousand_km2
BA_Total,seasonal_mam,NEN,2023,1.229,thousand_km2
BA_Total,seasonal_mam,NEN,2024,0.0,thousand_km2
