variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,ECA,2002,0.006,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2003,0.068,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2004,0.08,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2005,0.026,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2006,0.114,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2007,0.009,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2008,0.031,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2009,0.069,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2010,0.146,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2011,0.062,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2012,0.081,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2013,0.079,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2014,0.114,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2015,0.025,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2016,0.041,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2017,0.128,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2018,0.011,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2019,0.153,thousand_tonnes_C
Cem_Total,seasonal_mam,ECA,2020,0.067,thousand_tonnes_C
