variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SAM,2001,2.336,0.905,2.675,2.887,5.514,13.086,21.615,177.695,154.2,35.581,2.859,0.418,thousand_km2
BA_Total,monthly,SAM,2002,0.911,1.019,5.325,2.457,8.729,19.001,47.344,215.266,177.323,146.97,49.107,6.697,thousand_km2
BA_Total,monthly,SAM,2003,2.566,2.705,1.578,3.702,10.709,18.705,59.879,119.984,177.485,38.698,14.171,2.82,thousand_km2
BA_Total,monthly,SAM,2004,3.832,3.15,4.308,2.365,13.7,20.889,49.566,153.896,373.048,74.625,13.839,3.89,thousand_km2
BA_Total,monthly,SAM,2005,1.919,1.714,3.812,4.601,10.508,14.817,62.405,270.028,291.038,47.529,6.596,0.541,thousand_km2
BA_Total,monthly,SAM,2006,2.704,1.786,3.407,2.957,9.801,8.716,40.703,176.338,189.129,12.055,15.954,2.18,thousand_km2
BA_Total,monthly,SAM,2007,2.296,7.88,7.318,2.346,7.657,18.018,36.553,379.499,472.365,92.326,7.897,3.904,thousand_km2
BA_Total,monthly,SAM,2008,0.809,1.716,4.753,1.944,6.089,8.014,19.442,89.762,189.756,72.603,22.321,8.943,thousand_km2
BA_Total,monthly,SAM,2009,5.826,5.215,4.935,4.013,9.376,7.42,12.825,44.25,80.074,37.989,7.699,2.551,thousand_km2
BA_Total,monthly,SAM,2010,6.27,8.18,7.627,7.523,14.219,24.758,82.167,434.913,447.09,108.229,17.919,15.403,thousand_km2
BA_Total,monthly,SAM,2011,2.735,0.529,3.991,2.149,4.945,6.033,14.379,72.176,170.628,38.246,15.897,7.412,thousand_km2
BA_Total,monthly,SAM,2012,5.282,4.538,4.321,2.212,6.191,6.096,20.784,135.916,208.315,41.981,8.166,2.457,thousand_km2
BA_Total,monthly,SAM,2013,1.686,6.903,6.694,2.057,5.202,5.21,14.437,73.444,91.228,23.563,16.043,4.049,thousand_km2
BA_Total,monthly,SAM,2014,1.131,3.359,6.036,3.308,6.392,10.016,14.431,75.023,79.715,64.56,8.859,1.941,thousand_km2
BA_Total,monthly,SAM,2015,4.985,8.388,6.196,1.317,4.182,8.391,14.549,65.024,149.137,85.496,29.868,11.364,thousand_km2
BA_Total,monthly,SAM,2016,6.49,11.903,11.476,7.13,7.858,11.991,64.119,165.727,118.681,52.719,9.029,3.366,thousand_km2
BA_Total,monthly,SAM,2017,7.093,5.916,5.846,1.773,6.123,10.716,34.453,90.322,281.363,61.648,7.41,1.633,thousand_km2
BA_Total,monthly,SAM,2018,3.438,11.294,7.998,1.485,7.278,9.797,24.756,48.908,106.34,14.708,3.932,3.612,thousand_km2
BA_Total,monthly,SAM,2019,15.083,8.61,5.54,1.993,8.481,13.909,31.558,208.208,270.353,58.107,22.931,4.168,thousand_km2
BA_Total,monthly,SAM,2020,14.729,13.638,14.2,5.903,7.29,9.372,40.156,128.314,305.917,151.755,33.421,4.334,thousand_km2
BA_Total,monthly,SAM,2021,3.896,10.464,5.112,2.797,10.984,14.67,40.556,135.251,171.156,87.503,6.365,2.248,thousand_km2
BA_Total,monthly,SAM,2022,11.044,8.274,4.967,5.361,12.739,13.59,28.841,92.638,212.24,30.268,33.525,4.771,thousand_km2
BA_Total,monthly,SAM,2023,7.23,10.643,2.529,2.133,5.753,10.028,23.467,54.373,96.044,111.074,123.344,9.306,thousand_km2
BA_Total,monthly,SAM,2024,14.33,16.0,,,,,,,,,,,thousand_km2
