variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NSA,2001,43.216,55.894,56.395,19.828,0.432,0.011,0.908,12.543,2.799,7.78,13.428,13.637,thousand_km2
BA_Total,monthly,NSA,2002,32.284,49.82,16.339,1.29,0.059,0.226,1.273,16.021,14.384,12.52,16.942,36.2,thousand_km2
BA_Total,monthly,NSA,2003,83.916,70.857,88.866,19.416,1.35,0.021,3.93,6.615,5.335,5.831,10.078,18.778,thousand_km2
BA_Total,monthly,NSA,2004,78.269,94.033,41.38,5.663,0.137,0.154,2.859,13.55,5.877,8.572,25.071,37.288,thousand_km2
BA_Total,monthly,NSA,2005,42.659,33.707,79.794,9.631,0.713,1.27,8.827,30.528,11.577,8.586,15.839,38.275,thousand_km2
BA_Total,monthly,NSA,2006,38.475,43.63,40.389,24.158,3.255,0.355,1.227,9.769,10.803,11.137,9.93,26.544,thousand_km2
BA_Total,monthly,NSA,2007,65.652,113.441,40.193,11.254,3.637,0.565,1.399,19.693,16.956,3.511,17.56,15.795,thousand_km2
BA_Total,monthly,NSA,2008,45.209,56.51,57.274,23.17,1.632,0.687,2.17,17.906,8.382,7.594,13.601,25.307,thousand_km2
BA_Total,monthly,NSA,2009,28.039,36.867,33.83,23.827,11.504,1.251,0.925,6.179,9.937,15.971,24.879,41.609,thousand_km2
BA_Total,monthly,NSA,2010,77.342,54.129,35.5,5.925,0.73,0.42,1.512,23.848,15.576,9.544,4.792,12.528,thousand_km2
BA_Total,monthly,NSA,2011,45.812,40.395,18.342,4.156,0.428,0.552,1.505,4.235,6.156,4.83,6.692,17.869,thousand_km2
BA_Total,monthly,NSA,2012,37.637,35.6,22.14,0.865,0.828,0.858,1.341,12.468,11.829,8.664,19.514,25.207,thousand_km2
BA_Total,monthly,NSA,2013,57.19,45.465,44.431,13.825,0.489,0.656,1.062,1.873,3.63,6.4,11.374,16.844,thousand_km2
BA_Total,monthly,NSA,2014,58.078,59.886,54.046,17.8,5.848,0.488,1.419,10.591,7.803,11.654,11.372,24.023,thousand_km2
BA_Total,monthly,NSA,2015,36.684,32.064,46.702,20.875,7.185,0.508,0.782,8.536,14.587,18.652,18.953,26.383,thousand_km2
BA_Total,monthly,NSA,2016,75.656,58.691,46.755,6.246,0.129,0.23,1.143,7.425,4.212,7.85,8.927,15.472,thousand_km2
BA_Total,monthly,NSA,2017,26.395,37.397,24.772,16.963,0.694,0.256,3.601,16.84,26.81,10.375,25.652,36.408,thousand_km2
BA_Total,monthly,NSA,2018,28.811,84.047,54.535,15.161,1.083,0.219,1.266,3.114,6.31,9.415,14.272,35.516,thousand_km2
BA_Total,monthly,NSA,2019,43.04,64.906,77.555,31.185,2.109,0.138,2.72,21.77,9.705,7.89,13.715,18.753,thousand_km2
BA_Total,monthly,NSA,2020,52.647,77.768,102.478,44.277,9.696,0.564,3.425,23.176,27.51,10.828,1.903,16.259,thousand_km2
BA_Total,monthly,NSA,2021,32.846,43.6,27.762,5.169,0.803,0.082,1.65,18.14,5.845,7.107,16.25,27.945,thousand_km2
BA_Total,monthly,NSA,2022,67.173,51.149,48.611,13.858,0.57,0.398,2.694,24.279,24.623,9.66,5.833,30.424,thousand_km2
BA_Total,monthly,NSA,2023,30.11,52.443,59.332,18.682,2.294,0.708,2.474,14.363,26.37,25.281,36.211,33.233,thousand_km2
BA_Total,monthly,NSA,2024,96.295,63.057,,,,,,,,,,,thousand_km2
