variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,SCA,2001,0.485,1.103,2.374,7.81,3.908,0.0,0.09,0.008,0.0,0.002,0.018,0.071,thousand_km2
BA_Forest,monthly,SCA,2002,0.389,0.898,4.707,12.524,15.677,0.081,0.07,0.056,0.042,0.009,0.126,0.188,thousand_km2
BA_Forest,monthly,SCA,2003,0.889,1.989,25.411,16.61,62.257,0.521,0.089,0.08,0.033,0.005,0.128,0.381,thousand_km2
BA_Forest,monthly,SCA,2004,0.131,0.377,1.696,5.751,1.802,0.266,0.112,0.185,0.023,0.003,0.094,0.18,thousand_km2
BA_Forest,monthly,SCA,2005,0.857,3.925,23.769,30.931,18.059,1.96,0.011,0.0,0.0,0.0,0.028,0.129,thousand_km2
BA_Forest,monthly,SCA,2006,1.232,1.726,4.813,8.506,13.477,0.136,0.0,0.0,0.0,0.0,0.256,0.332,thousand_km2
BA_Forest,monthly,SCA,2007,0.373,0.938,2.573,8.738,20.618,2.043,1.277,0.141,0.013,0.001,0.075,0.127,thousand_km2
BA_Forest,monthly,SCA,2008,1.645,0.396,2.456,6.9,14.271,0.475,0.008,0.025,0.005,0.002,0.038,0.137,thousand_km2
BA_Forest,monthly,SCA,2009,1.067,2.11,6.402,23.208,12.026,0.768,0.311,0.102,0.282,0.011,0.328,0.439,thousand_km2
BA_Forest,monthly,SCA,2010,0.303,0.778,7.394,3.582,8.238,1.5,0.017,0.0,0.004,0.014,0.046,0.166,thousand_km2
BA_Forest,monthly,SCA,2011,0.201,0.354,3.146,15.906,11.976,1.913,0.007,0.039,0.035,0.02,0.028,0.172,thousand_km2
BA_Forest,monthly,SCA,2012,0.229,0.456,2.471,4.68,5.114,0.176,0.005,0.009,0.001,0.027,0.109,0.32,thousand_km2
BA_Forest,monthly,SCA,2013,1.097,3.228,9.707,16.564,20.637,0.296,0.088,0.057,0.0,0.001,0.228,0.546,thousand_km2
BA_Forest,monthly,SCA,2014,0.87,1.771,3.393,9.077,3.981,0.036,0.077,0.093,0.001,0.003,0.366,0.501,thousand_km2
BA_Forest,monthly,SCA,2015,0.918,1.921,4.407,11.49,13.093,0.222,0.22,0.276,0.007,0.0,0.108,0.396,thousand_km2
BA_Forest,monthly,SCA,2016,0.167,1.265,2.189,10.577,10.553,0.601,0.375,0.062,0.0,0.005,0.089,0.154,thousand_km2
BA_Forest,monthly,SCA,2017,0.933,1.788,5.11,11.489,6.207,0.08,0.01,0.042,0.016,0.0,0.129,0.278,thousand_km2
BA_Forest,monthly,SCA,2018,0.955,1.776,5.706,8.768,5.067,1.028,0.554,0.174,0.097,0.005,0.419,0.411,thousand_km2
BA_Forest,monthly,SCA,2019,1.255,2.673,10.231,19.302,19.853,0.737,0.342,0.362,0.224,0.019,0.512,0.606,thousand_km2
BA_Forest,monthly,SCA,2020,0.687,1.51,4.932,33.222,13.418,0.813,0.103,0.012,0.004,0.025,0.162,0.356,thousand_km2
BA_Forest,monthly,SCA,2021,0.322,1.225,3.352,6.329,5.186,0.266,0.064,0.016,0.133,0.023,0.209,0.299,thousand_km2
BA_Forest,monthly,SCA,2022,0.566,2.69,3.343,7.966,6.031,0.379,0.09,0.037,0.0,0.014,0.15,0.425,thousand_km2
BA_Forest,monthly,SCA,2023,0.612,1.857,4.762,13.186,16.386,5.39,0.071,0.12,0.013,0.089,0.191,0.464,thousand_km2
BA_Forest,monthly,SCA,2024,0.732,2.018,,,,,,,,,,,thousand_km2
