variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,SCA,2001,15.68,thousand_km2
BA_Forest,yearly_jj,SCA,2002,34.465,thousand_km2
BA_Forest,yearly_jj,SCA,2003,108.168,thousand_km2
BA_Forest,yearly_jj,SCA,2004,10.739,thousand_km2
BA_Forest,yearly_jj,SCA,2005,80.098,thousand_km2
BA_Forest,yearly_jj,SCA,2006,30.058,thousand_km2
BA_Forest,yearly_jj,SCA,2007,35.871,thousand_km2
BA_Forest,yearly_jj,SCA,2008,27.777,thousand_km2
BA_Forest,yearly_jj,SCA,2009,45.796,thousand_km2
BA_Forest,yearly_jj,SCA,2010,23.268,thousand_km2
BA_Forest,yearly_jj,SCA,2011,33.743,thousand_km2
BA_Forest,yearly_jj,SCA,2012,13.427,thousand_km2
BA_Forest,yearly_jj,SCA,2013,52.0,thousand_km2
BA_Forest,yearly_jj,SCA,2014,20.048,thousand_km2
BA_Forest,yearly_jj,SCA,2015,33.092,thousand_km2
BA_Forest,yearly_jj,SCA,2016,26.359,thousand_km2
BA_Forest,yearly_jj,SCA,2017,26.292,thousand_km2
BA_Forest,yearly_jj,SCA,2018,23.775,thousand_km2
BA_Forest,yearly_jj,SCA,2019,55.711,thousand_km2
BA_Forest,yearly_jj,SCA,2020,56.647,thousand_km2
BA_Forest,yearly_jj,SCA,2021,17.342,thousand_km2
BA_Forest,yearly_jj,SCA,2022,21.719,thousand_km2
BA_Forest,yearly_jj,SCA,2023,42.909,thousand_km2
BA_Forest,yearly_jj,SCA,2024,3.698,thousand_km2
