variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,WCE,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,WCE,2002,0.248,thousand_km2
BA_Forest,seasonal_djf,WCE,2003,0.056,thousand_km2
BA_Forest,seasonal_djf,WCE,2004,0.007,thousand_km2
BA_Forest,seasonal_djf,WCE,2005,0.023,thousand_km2
BA_Forest,seasonal_djf,WCE,2006,0.01,thousand_km2
BA_Forest,seasonal_djf,WCE,2007,0.34,thousand_km2
BA_Forest,seasonal_djf,WCE,2008,0.286,thousand_km2
BA_Forest,seasonal_djf,WCE,2009,0.005,thousand_km2
BA_Forest,seasonal_djf,WCE,2010,0.0,thousand_km2
BA_Forest,seasonal_djf,WCE,2011,0.016,thousand_km2
BA_Forest,seasonal_djf,WCE,2012,1.507,thousand_km2
BA_Forest,seasonal_djf,WCE,2013,0.032,thousand_km2
BA_Forest,seasonal_djf,WCE,2014,2.126,thousand_km2
BA_Forest,seasonal_djf,WCE,2015,2.956,thousand_km2
BA_Forest,seasonal_djf,WCE,2016,0.056,thousand_km2
BA_Forest,seasonal_djf,WCE,2017,0.685,thousand_km2
BA_Forest,seasonal_djf,WCE,2018,0.036,thousand_km2
BA_Forest,seasonal_djf,WCE,2019,0.537,thousand_km2
BA_Forest,seasonal_djf,WCE,2020,0.225,thousand_km2
BA_Forest,seasonal_djf,WCE,2021,0.025,thousand_km2
BA_Forest,seasonal_djf,WCE,2022,0.148,thousand_km2
BA_Forest,seasonal_djf,WCE,2023,0.002,thousand_km2
BA_Forest,seasonal_djf,WCE,2024,0.065,thousand_km2
