variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SAH,2001,11.122,5.203,5.151,5.309,2.211,0.916,0.0,0.004,1.411,70.69,31.674,5.719,thousand_km2
BA_Total,monthly,SAH,2002,5.942,6.549,5.634,2.2,3.175,1.031,1.487,0.004,0.249,3.579,6.821,2.268,thousand_km2
BA_Total,monthly,SAH,2003,2.319,1.574,1.691,1.363,0.491,0.219,0.004,0.0,1.352,21.085,24.916,9.623,thousand_km2
BA_Total,monthly,SAH,2004,3.314,14.074,6.466,3.464,14.819,2.069,0.555,0.007,3.124,48.705,16.147,2.606,thousand_km2
BA_Total,monthly,SAH,2005,2.252,5.59,9.399,7.121,0.911,1.04,0.006,0.0,1.495,45.714,60.237,5.101,thousand_km2
BA_Total,monthly,SAH,2006,1.29,2.794,3.543,3.226,3.852,1.719,0.499,0.001,0.295,46.255,27.987,5.984,thousand_km2
BA_Total,monthly,SAH,2007,6.957,3.884,4.747,5.902,4.247,2.092,1.139,0.462,2.496,63.494,52.858,11.963,thousand_km2
BA_Total,monthly,SAH,2008,2.579,8.717,7.786,8.477,3.568,3.425,1.956,0.0,1.078,35.834,32.591,8.17,thousand_km2
BA_Total,monthly,SAH,2009,3.291,3.855,5.389,4.333,3.423,3.541,0.91,0.196,0.428,29.319,19.752,9.382,thousand_km2
BA_Total,monthly,SAH,2010,5.266,8.156,19.784,3.163,3.427,1.595,0.095,0.0,0.541,50.688,48.337,11.058,thousand_km2
BA_Total,monthly,SAH,2011,9.201,7.636,9.77,6.675,3.535,2.875,0.77,0.0,1.629,15.738,10.74,5.17,thousand_km2
BA_Total,monthly,SAH,2012,1.476,2.713,3.429,1.251,0.755,0.844,0.353,0.208,7.853,31.562,34.071,9.219,thousand_km2
BA_Total,monthly,SAH,2013,4.86,5.575,8.388,4.73,4.977,2.282,0.12,0.0,1.486,22.936,15.429,8.503,thousand_km2
BA_Total,monthly,SAH,2014,2.141,3.347,6.837,2.641,1.051,0.733,0.246,0.0,0.305,6.589,18.326,3.869,thousand_km2
BA_Total,monthly,SAH,2015,2.797,2.097,2.429,4.859,1.073,0.669,0.057,0.0,1.268,5.808,28.124,6.68,thousand_km2
BA_Total,monthly,SAH,2016,3.065,5.109,1.778,2.689,2.427,2.109,0.4,0.19,0.436,15.927,14.958,8.874,thousand_km2
BA_Total,monthly,SAH,2017,1.889,2.387,3.263,3.784,1.752,1.547,0.207,0.0,1.164,16.978,5.837,0.689,thousand_km2
BA_Total,monthly,SAH,2018,1.034,1.872,2.881,1.766,1.365,0.284,0.006,0.0,0.515,17.399,20.093,3.85,thousand_km2
BA_Total,monthly,SAH,2019,4.816,1.229,2.345,5.343,3.595,3.221,1.681,0.403,1.967,13.242,11.073,6.388,thousand_km2
BA_Total,monthly,SAH,2020,3.131,5.521,5.14,3.331,2.576,1.798,0.135,0.081,2.509,50.059,43.428,10.204,thousand_km2
BA_Total,monthly,SAH,2021,12.141,5.494,10.543,5.165,4.989,4.195,1.632,0.055,5.662,56.399,16.94,13.291,thousand_km2
BA_Total,monthly,SAH,2022,5.642,7.308,5.941,2.955,2.866,2.239,0.595,0.389,2.715,42.484,41.911,12.906,thousand_km2
BA_Total,monthly,SAH,2023,10.105,13.502,7.64,4.777,6.129,4.451,1.051,0.547,1.655,52.562,36.619,9.656,thousand_km2
BA_Total,monthly,SAH,2024,6.878,5.015,,,,,,,,,,,thousand_km2
