variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,NWN,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2002,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2003,0.012,thousand_km2
BA_Forest,seasonal_djf,NWN,2004,0.027,thousand_km2
BA_Forest,seasonal_djf,NWN,2005,0.44,thousand_km2
BA_Forest,seasonal_djf,NWN,2006,0.293,thousand_km2
BA_Forest,seasonal_djf,NWN,2007,0.038,thousand_km2
BA_Forest,seasonal_djf,NWN,2008,0.052,thousand_km2
BA_Forest,seasonal_djf,NWN,2009,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2010,0.14,thousand_km2
BA_Forest,seasonal_djf,NWN,2011,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2012,0.098,thousand_km2
BA_Forest,seasonal_djf,NWN,2013,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2014,0.026,thousand_km2
BA_Forest,seasonal_djf,NWN,2015,0.006,thousand_km2
BA_Forest,seasonal_djf,NWN,2016,0.035,thousand_km2
BA_Forest,seasonal_djf,NWN,2017,0.142,thousand_km2
BA_Forest,seasonal_djf,NWN,2018,0.173,thousand_km2
BA_Forest,seasonal_djf,NWN,2019,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2020,0.041,thousand_km2
BA_Forest,seasonal_djf,NWN,2021,0.293,thousand_km2
BA_Forest,seasonal_djf,NWN,2022,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2023,0.0,thousand_km2
BA_Forest,seasonal_djf,NWN,2024,0.132,thousand_km2
