variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,RFE,2002,0.0,0.019,0.554,0.202,1.046,0.41,0.921,1.226,1.315,0.13,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2003,0.0,0.0,0.746,0.819,4.892,0.775,4.425,1.377,0.697,0.027,0.007,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2004,0.0,0.0,0.043,0.21,0.002,0.019,0.109,0.0,0.011,0.335,0.222,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2005,0.0,0.0,0.37,0.072,0.008,0.121,0.137,0.157,0.219,2.801,0.053,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2006,0.0,0.0,0.017,1.032,0.963,0.264,0.065,0.046,0.257,0.429,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2007,0.006,0.0,0.023,0.934,0.041,0.771,1.546,0.172,0.204,0.165,0.311,0.022,thousand_tonnes_C
Cem_Forest,monthly,RFE,2008,0.0,0.258,2.356,2.372,0.06,6.553,9.259,0.114,0.441,0.681,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2009,0.0,0.0,0.026,2.14,0.465,0.92,4.524,0.734,1.371,0.01,0.011,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2010,0.0,0.0,0.0,0.286,0.013,0.067,0.362,1.282,0.131,0.214,0.011,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2011,0.0,0.0,0.252,0.72,0.572,1.083,6.198,3.138,0.462,0.374,0.002,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2012,0.0,0.001,0.092,1.13,0.68,16.032,38.015,6.979,0.069,0.128,0.0,0.001,thousand_tonnes_C
Cem_Forest,monthly,RFE,2013,0.0,0.0,0.005,3.802,0.086,0.037,0.22,0.0,0.008,0.02,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2014,0.0,0.002,0.606,0.306,0.414,0.145,0.116,0.043,1.152,0.316,0.003,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2015,0.0,0.0,0.114,0.184,0.091,0.088,0.285,0.018,0.756,0.494,0.271,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2016,0.0,0.0,0.357,0.148,0.949,0.706,0.237,0.096,0.038,0.52,0.022,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2017,0.0,0.0,0.555,0.189,0.134,0.526,6.73,0.524,0.098,0.154,0.01,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2018,0.0,0.0,1.962,3.156,3.886,3.53,4.362,0.009,0.1,0.043,0.029,0.001,thousand_tonnes_C
Cem_Forest,monthly,RFE,2019,0.0,0.365,0.61,1.288,0.257,0.568,1.139,0.256,0.126,0.009,0.007,0.0,thousand_tonnes_C
Cem_Forest,monthly,RFE,2020,0.0,0.001,0.376,0.264,0.135,0.744,15.034,8.099,6.131,0.017,0.062,0.003,thousand_tonnes_C
