variable,timescale,region,year,sum,unit
Cem_Forest,yearly_jj,RFE,2002,2.23,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2003,10.825,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2004,6.807,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2005,1.248,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2006,5.642,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2007,2.572,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2008,14.02,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2009,14.046,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2010,7.015,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2011,4.627,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2012,28.11,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2013,49.121,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2014,1.722,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2015,2.107,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2016,3.984,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2017,2.316,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2018,20.05,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2019,7.631,thousand_tonnes_C
Cem_Forest,yearly_jj,RFE,2020,3.056,thousand_tonnes_C
