fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-10-01,2024-10-01,0.004414,5.7e-05,0.008771,0.002273,0.047079,0.008143,-0.050339,0.066626,0.784922,0.880449,0.720755,0.74983,BA_Forest_NonForest,seasonal_son,RAR
