variable,timescale,region,year,sum,unit
BA_Forest,yearly,SES,2001,33.386,thousand_km2
BA_Forest,yearly,SES,2002,84.555,thousand_km2
BA_Forest,yearly,SES,2003,43.965,thousand_km2
BA_Forest,yearly,SES,2004,47.561,thousand_km2
BA_Forest,yearly,SES,2005,63.064,thousand_km2
BA_Forest,yearly,SES,2006,42.288,thousand_km2
BA_Forest,yearly,SES,2007,57.967,thousand_km2
BA_Forest,yearly,SES,2008,28.912,thousand_km2
BA_Forest,yearly,SES,2009,29.164,thousand_km2
BA_Forest,yearly,SES,2010,35.18,thousand_km2
BA_Forest,yearly,SES,2011,27.724,thousand_km2
BA_Forest,yearly,SES,2012,39.225,thousand_km2
BA_Forest,yearly,SES,2013,29.146,thousand_km2
BA_Forest,yearly,SES,2014,18.472,thousand_km2
BA_Forest,yearly,SES,2015,17.695,thousand_km2
BA_Forest,yearly,SES,2016,20.695,thousand_km2
BA_Forest,yearly,SES,2017,65.511,thousand_km2
BA_Forest,yearly,SES,2018,19.585,thousand_km2
BA_Forest,yearly,SES,2019,48.408,thousand_km2
BA_Forest,yearly,SES,2020,42.226,thousand_km2
BA_Forest,yearly,SES,2021,40.787,thousand_km2
BA_Forest,yearly,SES,2022,37.562,thousand_km2
BA_Forest,yearly,SES,2023,20.233,thousand_km2
BA_Forest,yearly,SES,2024,1.447,thousand_km2
