variable,timescale,region,year,sum,unit
Cem_Total,yearly,EAU,2002,12.539,thousand_tonnes_C
Cem_Total,yearly,EAU,2003,4.252,thousand_tonnes_C
Cem_Total,yearly,EAU,2004,6.511,thousand_tonnes_C
Cem_Total,yearly,EAU,2005,4.365,thousand_tonnes_C
Cem_Total,yearly,EAU,2006,6.502,thousand_tonnes_C
Cem_Total,yearly,EAU,2007,1.798,thousand_tonnes_C
Cem_Total,yearly,EAU,2008,3.361,thousand_tonnes_C
Cem_Total,yearly,EAU,2009,12.154,thousand_tonnes_C
Cem_Total,yearly,EAU,2010,1.176,thousand_tonnes_C
Cem_Total,yearly,EAU,2011,14.545,thousand_tonnes_C
Cem_Total,yearly,EAU,2012,13.71,thousand_tonnes_C
Cem_Total,yearly,EAU,2013,13.677,thousand_tonnes_C
Cem_Total,yearly,EAU,2014,5.718,thousand_tonnes_C
Cem_Total,yearly,EAU,2015,3.832,thousand_tonnes_C
Cem_Total,yearly,EAU,2016,5.126,thousand_tonnes_C
Cem_Total,yearly,EAU,2017,7.042,thousand_tonnes_C
Cem_Total,yearly,EAU,2018,8.182,thousand_tonnes_C
Cem_Total,yearly,EAU,2019,97.418,thousand_tonnes_C
Cem_Total,yearly,EAU,2020,10.955,thousand_tonnes_C
