variable,timescale,region,year,sum,unit
Cem_Forest,yearly_jj,ENA,2002,0.807,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2003,1.266,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2004,1.682,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2005,1.705,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2006,2.29,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2007,6.153,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2008,2.036,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2009,1.936,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2010,3.887,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2011,2.967,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2012,2.641,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2013,1.998,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2014,1.308,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2015,1.159,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2016,1.608,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2017,3.643,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2018,2.126,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2019,2.508,thousand_tonnes_C
Cem_Forest,yearly_jj,ENA,2020,1.891,thousand_tonnes_C
