variable,timescale,region,year,sum,unit
BA_Total,seasonal_son,SEAF,2001,201.768,thousand_km2
BA_Total,seasonal_son,SEAF,2002,272.038,thousand_km2
BA_Total,seasonal_son,SEAF,2003,210.122,thousand_km2
BA_Total,seasonal_son,SEAF,2004,199.793,thousand_km2
BA_Total,seasonal_son,SEAF,2005,265.692,thousand_km2
BA_Total,seasonal_son,SEAF,2006,238.99,thousand_km2
BA_Total,seasonal_son,SEAF,2007,231.171,thousand_km2
BA_Total,seasonal_son,SEAF,2008,302.067,thousand_km2
BA_Total,seasonal_son,SEAF,2009,241.941,thousand_km2
BA_Total,seasonal_son,SEAF,2010,240.266,thousand_km2
BA_Total,seasonal_son,SEAF,2011,208.459,thousand_km2
BA_Total,seasonal_son,SEAF,2012,162.602,thousand_km2
BA_Total,seasonal_son,SEAF,2013,169.672,thousand_km2
BA_Total,seasonal_son,SEAF,2014,207.993,thousand_km2
BA_Total,seasonal_son,SEAF,2015,178.91,thousand_km2
BA_Total,seasonal_son,SEAF,2016,209.892,thousand_km2
BA_Total,seasonal_son,SEAF,2017,170.679,thousand_km2
BA_Total,seasonal_son,SEAF,2018,179.447,thousand_km2
BA_Total,seasonal_son,SEAF,2019,103.624,thousand_km2
BA_Total,seasonal_son,SEAF,2020,255.665,thousand_km2
BA_Total,seasonal_son,SEAF,2021,188.398,thousand_km2
BA_Total,seasonal_son,SEAF,2022,198.462,thousand_km2
BA_Total,seasonal_son,SEAF,2023,148.01,thousand_km2
BA_Total,seasonal_son,SEAF,2024,0.0,thousand_km2
