variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SAU,2001,36.229,1.37,2.472,1.337,0.352,0.0,0.001,0.0,0.078,0.237,0.544,0.855,thousand_km2
BA_Total,monthly,SAU,2002,5.895,2.278,0.856,3.839,0.67,0.045,0.158,0.269,0.168,4.719,21.739,26.153,thousand_km2
BA_Total,monthly,SAU,2003,71.794,26.17,3.336,1.798,1.532,0.006,0.003,0.014,0.328,1.507,5.282,3.853,thousand_km2
BA_Total,monthly,SAU,2004,0.594,0.771,4.343,23.534,14.393,0.865,0.003,0.06,0.453,1.88,2.395,26.417,thousand_km2
BA_Total,monthly,SAU,2005,13.149,16.939,4.003,15.329,1.732,0.057,0.002,0.004,0.009,0.525,1.485,7.286,thousand_km2
BA_Total,monthly,SAU,2006,12.579,1.26,3.598,9.94,10.632,2.193,0.05,0.607,1.907,4.081,12.77,46.997,thousand_km2
BA_Total,monthly,SAU,2007,9.939,6.241,1.18,1.409,0.714,0.18,0.023,0.067,0.05,3.238,7.395,7.443,thousand_km2
BA_Total,monthly,SAU,2008,6.327,1.106,1.543,6.679,0.72,0.016,0.007,0.463,0.172,2.046,0.735,1.037,thousand_km2
BA_Total,monthly,SAU,2009,1.85,14.207,1.728,8.474,2.88,0.049,0.048,0.164,0.252,2.777,4.794,4.26,thousand_km2
BA_Total,monthly,SAU,2010,3.371,17.87,6.509,9.4,3.024,0.178,0.001,0.021,0.588,1.668,1.21,0.428,thousand_km2
BA_Total,monthly,SAU,2011,1.055,2.044,19.269,15.817,3.728,0.329,0.047,0.116,1.532,2.172,9.161,29.223,thousand_km2
BA_Total,monthly,SAU,2012,15.987,3.069,4.473,14.802,6.61,0.315,0.039,0.048,0.757,1.498,10.276,2.91,thousand_km2
BA_Total,monthly,SAU,2013,8.969,4.464,1.552,8.615,1.359,0.17,0.01,0.059,0.062,0.459,2.575,3.75,thousand_km2
BA_Total,monthly,SAU,2014,27.044,9.365,4.592,15.777,2.301,0.092,0.195,0.581,0.529,1.989,1.88,1.343,thousand_km2
BA_Total,monthly,SAU,2015,2.643,12.2,4.392,10.369,1.996,0.165,0.012,0.018,1.599,3.076,16.054,2.634,thousand_km2
BA_Total,monthly,SAU,2016,9.648,0.915,3.911,7.494,1.646,0.0,0.0,0.0,0.003,2.66,3.205,7.4,thousand_km2
BA_Total,monthly,SAU,2017,0.217,1.178,19.52,16.847,9.109,1.362,0.034,0.21,0.539,6.492,6.546,7.8,thousand_km2
BA_Total,monthly,SAU,2018,4.679,0.254,4.53,9.584,5.938,0.106,0.019,0.393,0.577,1.125,1.455,1.797,thousand_km2
BA_Total,monthly,SAU,2019,19.156,30.523,11.258,12.158,3.228,0.319,0.102,0.189,0.608,3.456,14.706,75.253,thousand_km2
BA_Total,monthly,SAU,2020,107.22,20.458,1.756,2.009,1.207,0.006,0.0,0.197,0.342,1.247,1.254,0.352,thousand_km2
BA_Total,monthly,SAU,2021,3.079,1.084,11.132,6.075,2.643,0.013,0.0,0.046,0.463,0.477,1.118,2.566,thousand_km2
BA_Total,monthly,SAU,2022,1.822,3.332,5.81,11.175,2.502,0.012,0.005,0.0,0.359,0.821,0.844,1.816,thousand_km2
BA_Total,monthly,SAU,2023,0.712,3.122,3.37,14.005,6.837,0.078,0.097,0.087,0.412,1.916,2.026,3.984,thousand_km2
BA_Total,monthly,SAU,2024,1.876,2.387,,,,,,,,,,,thousand_km2
