variable,timescale,region,year,sum,unit
Cem_Total,seasonal_son,SES,2002,23.34,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2003,16.192,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2004,15.468,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2005,10.283,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2006,10.088,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2007,25.061,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2008,16.073,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2009,16.541,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2010,17.956,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2011,12.364,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2012,14.944,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2013,15.856,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2014,7.708,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2015,9.655,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2016,16.526,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2017,12.147,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2018,4.206,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2019,22.368,thousand_tonnes_C
Cem_Total,seasonal_son,SES,2020,25.196,thousand_tonnes_C
