variable,timescale,region,year,sum,unit
BA_Total,yearly_jj,TIB,2001,9.182,thousand_km2
BA_Total,yearly_jj,TIB,2002,21.959,thousand_km2
BA_Total,yearly_jj,TIB,2003,69.421,thousand_km2
BA_Total,yearly_jj,TIB,2004,75.831,thousand_km2
BA_Total,yearly_jj,TIB,2005,79.676,thousand_km2
BA_Total,yearly_jj,TIB,2006,64.396,thousand_km2
BA_Total,yearly_jj,TIB,2007,63.268,thousand_km2
BA_Total,yearly_jj,TIB,2008,85.209,thousand_km2
BA_Total,yearly_jj,TIB,2009,79.812,thousand_km2
BA_Total,yearly_jj,TIB,2010,88.322,thousand_km2
BA_Total,yearly_jj,TIB,2011,70.756,thousand_km2
BA_Total,yearly_jj,TIB,2012,99.494,thousand_km2
BA_Total,yearly_jj,TIB,2013,101.163,thousand_km2
BA_Total,yearly_jj,TIB,2014,82.294,thousand_km2
BA_Total,yearly_jj,TIB,2015,75.352,thousand_km2
BA_Total,yearly_jj,TIB,2016,116.182,thousand_km2
BA_Total,yearly_jj,TIB,2017,90.912,thousand_km2
BA_Total,yearly_jj,TIB,2018,67.101,thousand_km2
BA_Total,yearly_jj,TIB,2019,90.139,thousand_km2
BA_Total,yearly_jj,TIB,2020,74.249,thousand_km2
BA_Total,yearly_jj,TIB,2021,95.692,thousand_km2
BA_Total,yearly_jj,TIB,2022,91.879,thousand_km2
BA_Total,yearly_jj,TIB,2023,81.401,thousand_km2
BA_Total,yearly_jj,TIB,2024,49.222,thousand_km2
