variable,timescale,region,year,sum,unit
BA_Total,yearly,WSAF,2001,1646.07,thousand_km2
BA_Total,yearly,WSAF,2002,1825.362,thousand_km2
BA_Total,yearly,WSAF,2003,1802.546,thousand_km2
BA_Total,yearly,WSAF,2004,1836.666,thousand_km2
BA_Total,yearly,WSAF,2005,1881.448,thousand_km2
BA_Total,yearly,WSAF,2006,1748.641,thousand_km2
BA_Total,yearly,WSAF,2007,1858.65,thousand_km2
BA_Total,yearly,WSAF,2008,1930.502,thousand_km2
BA_Total,yearly,WSAF,2009,1695.757,thousand_km2
BA_Total,yearly,WSAF,2010,2171.12,thousand_km2
BA_Total,yearly,WSAF,2011,2655.186,thousand_km2
BA_Total,yearly,WSAF,2012,2039.569,thousand_km2
BA_Total,yearly,WSAF,2013,1803.295,thousand_km2
BA_Total,yearly,WSAF,2014,1580.414,thousand_km2
BA_Total,yearly,WSAF,2015,1629.313,thousand_km2
BA_Total,yearly,WSAF,2016,1581.745,thousand_km2
BA_Total,yearly,WSAF,2017,1774.069,thousand_km2
BA_Total,yearly,WSAF,2018,1437.977,thousand_km2
BA_Total,yearly,WSAF,2019,1532.257,thousand_km2
BA_Total,yearly,WSAF,2020,1538.098,thousand_km2
BA_Total,yearly,WSAF,2021,2010.522,thousand_km2
BA_Total,yearly,WSAF,2022,1736.199,thousand_km2
BA_Total,yearly,WSAF,2023,1999.162,thousand_km2
BA_Total,yearly,WSAF,2024,12.134,thousand_km2
