variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,WSAF,2001,24.4,3.971,2.068,6.097,15.56,200.27,202.296,487.715,350.987,336.958,3.884,11.864,thousand_km2
BA_Total,monthly,WSAF,2002,21.191,3.715,17.75,35.774,139.917,205.809,443.148,469.478,333.767,120.716,27.484,6.613,thousand_km2
BA_Total,monthly,WSAF,2003,5.92,3.159,6.018,11.122,106.125,219.185,347.308,656.992,308.649,126.437,5.351,6.28,thousand_km2
BA_Total,monthly,WSAF,2004,2.326,1.407,1.08,2.45,53.552,207.115,368.224,574.169,507.397,88.041,24.713,6.192,thousand_km2
BA_Total,monthly,WSAF,2005,2.162,2.007,2.702,9.526,82.474,234.377,405.956,450.796,520.297,142.446,20.941,7.764,thousand_km2
BA_Total,monthly,WSAF,2006,3.301,3.643,2.894,2.753,37.527,177.242,351.998,547.401,531.966,61.631,12.556,15.729,thousand_km2
BA_Total,monthly,WSAF,2007,7.937,6.048,46.372,7.948,118.692,254.622,449.75,493.665,411.769,47.067,10.523,4.257,thousand_km2
BA_Total,monthly,WSAF,2008,3.591,5.242,1.097,3.418,30.875,187.847,330.798,443.843,691.275,193.249,34.062,5.205,thousand_km2
BA_Total,monthly,WSAF,2009,3.725,3.127,6.513,5.301,36.288,207.476,268.876,628.08,468.499,40.942,18.264,8.666,thousand_km2
BA_Total,monthly,WSAF,2010,4.788,4.727,2.266,2.056,19.329,194.95,378.214,672.157,491.268,360.83,38.873,1.662,thousand_km2
BA_Total,monthly,WSAF,2011,1.065,2.001,5.461,3.231,30.086,229.648,557.996,689.896,631.657,443.257,57.685,3.203,thousand_km2
BA_Total,monthly,WSAF,2012,12.634,2.096,3.338,8.184,123.631,324.648,373.829,447.419,593.553,108.159,30.205,11.873,thousand_km2
BA_Total,monthly,WSAF,2013,3.31,3.382,8.194,32.505,146.959,235.991,324.708,489.862,366.305,174.323,14.508,3.248,thousand_km2
BA_Total,monthly,WSAF,2014,1.939,0.758,0.62,1.447,22.74,178.08,364.627,542.682,333.723,126.849,4.717,2.232,thousand_km2
BA_Total,monthly,WSAF,2015,2.917,10.872,8.989,5.925,61.045,208.791,391.366,531.203,271.001,88.842,42.023,6.339,thousand_km2
BA_Total,monthly,WSAF,2016,6.26,4.131,1.908,5.887,69.487,213.326,322.18,474.215,328.513,134.134,11.593,10.111,thousand_km2
BA_Total,monthly,WSAF,2017,4.847,4.401,5.518,3.193,30.415,162.695,296.216,485.926,611.138,124.028,28.475,17.217,thousand_km2
BA_Total,monthly,WSAF,2018,8.849,1.987,1.16,1.897,17.911,120.327,256.032,357.64,468.912,136.09,50.974,16.198,thousand_km2
BA_Total,monthly,WSAF,2019,2.96,2.328,8.348,5.085,61.704,230.49,428.356,394.768,320.537,67.699,7.248,2.734,thousand_km2
BA_Total,monthly,WSAF,2020,0.945,0.675,1.381,2.125,33.016,146.688,348.194,264.739,499.024,219.664,18.349,3.298,thousand_km2
BA_Total,monthly,WSAF,2021,2.357,2.086,8.313,3.874,28.955,185.605,395.268,455.283,654.159,193.719,67.863,13.04,thousand_km2
BA_Total,monthly,WSAF,2022,1.849,2.635,3.047,4.663,41.813,129.608,262.425,549.497,502.79,216.237,11.651,9.984,thousand_km2
BA_Total,monthly,WSAF,2023,9.196,2.336,3.341,23.462,80.065,246.589,367.345,639.632,475.769,119.794,19.677,11.956,thousand_km2
BA_Total,monthly,WSAF,2024,2.844,9.29,,,,,,,,,,,thousand_km2
