variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,EAS,2001,1.041,2.233,2.774,7.582,0.301,5.224,0.0,0.026,4.765,2.04,3.651,0.897,thousand_km2
BA_Total,monthly,EAS,2002,1.89,1.677,6.404,4.514,5.781,18.258,0.018,0.072,11.697,1.68,1.657,0.29,thousand_km2
BA_Total,monthly,EAS,2003,7.061,5.289,18.149,12.233,6.303,31.228,0.884,0.277,4.615,4.654,2.981,8.946,thousand_km2
BA_Total,monthly,EAS,2004,3.376,22.911,42.887,18.836,14.634,29.764,0.017,0.035,3.275,12.184,3.536,6.054,thousand_km2
BA_Total,monthly,EAS,2005,4.541,12.971,17.55,11.69,39.147,63.747,0.305,0.331,3.325,4.412,3.038,5.103,thousand_km2
BA_Total,monthly,EAS,2006,2.255,2.289,13.162,7.791,32.663,112.626,0.044,0.958,8.344,6.597,6.128,2.386,thousand_km2
BA_Total,monthly,EAS,2007,5.787,20.944,29.373,35.514,55.554,59.06,0.492,0.256,6.538,9.414,12.736,5.653,thousand_km2
BA_Total,monthly,EAS,2008,6.48,17.03,21.739,10.469,31.156,2.774,0.104,0.13,3.11,6.818,10.536,2.955,thousand_km2
BA_Total,monthly,EAS,2009,7.253,22.817,20.643,15.329,45.032,28.049,0.008,0.053,7.264,10.072,3.767,1.283,thousand_km2
BA_Total,monthly,EAS,2010,2.616,27.73,36.907,22.834,1.869,103.781,0.064,0.485,10.311,8.276,10.058,0.692,thousand_km2
BA_Total,monthly,EAS,2011,1.825,7.393,10.524,16.513,11.624,58.375,0.152,0.655,11.196,8.37,7.215,1.081,thousand_km2
BA_Total,monthly,EAS,2012,1.89,7.991,24.714,12.021,39.705,137.807,0.104,0.521,10.32,4.315,2.218,0.442,thousand_km2
BA_Total,monthly,EAS,2013,1.837,5.163,9.227,17.859,43.414,39.394,0.532,1.329,15.929,9.164,5.421,3.704,thousand_km2
BA_Total,monthly,EAS,2014,8.307,11.544,19.376,27.158,18.819,34.034,0.367,0.29,25.605,16.727,6.179,1.673,thousand_km2
BA_Total,monthly,EAS,2015,3.014,2.371,18.308,17.295,4.171,17.623,0.053,0.263,25.23,11.356,1.345,0.126,thousand_km2
BA_Total,monthly,EAS,2016,4.56,10.203,6.626,32.006,4.454,1.41,0.021,0.203,5.216,0.623,0.846,0.666,thousand_km2
BA_Total,monthly,EAS,2017,2.044,3.033,11.089,25.837,4.857,13.551,0.077,0.244,1.956,5.268,4.494,0.936,thousand_km2
BA_Total,monthly,EAS,2018,1.813,5.267,10.739,6.577,2.441,0.936,0.05,0.047,3.431,1.911,1.071,1.115,thousand_km2
BA_Total,monthly,EAS,2019,4.796,19.762,13.353,19.551,3.736,2.59,0.003,0.059,1.819,1.247,1.645,2.607,thousand_km2
BA_Total,monthly,EAS,2020,1.45,1.461,29.757,60.339,1.565,1.434,0.172,0.044,0.507,0.712,1.37,2.928,thousand_km2
BA_Total,monthly,EAS,2021,2.931,1.648,7.646,52.997,2.191,2.56,0.007,0.064,2.271,0.902,1.03,0.575,thousand_km2
BA_Total,monthly,EAS,2022,0.466,2.956,3.504,33.678,3.528,2.942,0.497,0.789,1.261,4.231,1.482,1.42,thousand_km2
BA_Total,monthly,EAS,2023,3.339,13.403,14.024,67.507,11.304,2.22,0.112,0.126,2.692,4.068,0.877,0.518,thousand_km2
BA_Total,monthly,EAS,2024,0.599,4.523,,,,,,,,,,,thousand_km2
