variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,RAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.066,0.024,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2002,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.042,0.017,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.032,0.885,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.027,0.0,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2005,0.0,0.0,0.0,0.007,0.009,0.017,2.538,0.126,0.008,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2006,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.001,0.065,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2007,0.0,0.0,0.0,0.0,0.001,0.001,0.083,0.03,0.042,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.021,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2009,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.008,0.069,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2010,0.0,0.0,0.0,0.0,0.001,0.0,0.165,0.099,0.001,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2011,0.0,0.0,0.0,0.027,0.0,0.008,0.061,0.018,0.029,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2012,0.0,0.0,0.0,0.0,0.0,0.038,0.106,0.074,0.014,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2013,0.0,0.0,0.0,0.001,0.0,0.0,2.969,8.086,0.03,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2014,0.0,0.0,0.0,0.0,0.0,0.001,0.729,0.202,0.002,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2015,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2016,0.0,0.0,0.0,0.0,0.059,0.019,1.899,0.069,0.036,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.309,0.183,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2018,0.0,0.0,0.0,0.0,0.001,0.449,5.532,7.847,0.115,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2019,0.0,0.0,0.0,0.0,0.001,0.132,0.827,1.556,0.122,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2020,0.0,0.0,0.0,0.0,0.197,7.9,30.191,8.985,2.362,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2021,0.0,0.0,0.0,0.0,0.0,0.296,8.039,10.593,3.416,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2022,0.0,0.0,0.0,0.0,0.005,0.053,0.179,0.514,0.003,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2023,0.0,0.0,0.0,0.0,0.0,0.117,1.267,2.083,0.378,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,RAR,2024,0.0,0.0,,,,,,,,,,,thousand_km2
