variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,SEA,2002,9.335,4.699,3.234,1.839,0.091,0.033,0.662,7.749,26.241,24.436,1.542,0.16,thousand_tonnes_C
Cem_Forest,monthly,SEA,2003,2.004,4.682,3.06,1.226,0.257,0.837,0.168,1.54,6.492,1.294,0.504,0.108,thousand_tonnes_C
Cem_Forest,monthly,SEA,2004,1.45,1.939,9.303,2.772,0.257,0.426,0.437,8.408,13.578,24.64,3.504,0.247,thousand_tonnes_C
Cem_Forest,monthly,SEA,2005,5.655,6.878,7.479,2.18,0.521,0.107,0.178,2.858,6.161,1.104,0.014,0.071,thousand_tonnes_C
Cem_Forest,monthly,SEA,2006,1.011,3.425,1.918,1.158,0.248,0.058,0.513,6.61,19.014,60.721,7.18,0.705,thousand_tonnes_C
Cem_Forest,monthly,SEA,2007,6.219,4.702,6.999,4.291,0.043,0.031,0.101,0.592,1.091,1.16,0.026,0.188,thousand_tonnes_C
Cem_Forest,monthly,SEA,2008,2.833,1.92,4.825,1.087,0.24,0.035,0.144,0.69,0.535,0.115,0.023,0.194,thousand_tonnes_C
Cem_Forest,monthly,SEA,2009,2.525,7.51,1.817,3.606,0.105,0.463,1.056,8.52,30.535,3.876,0.342,0.26,thousand_tonnes_C
Cem_Forest,monthly,SEA,2010,1.326,2.843,8.096,3.665,0.208,0.035,0.075,0.187,0.095,0.293,0.065,0.068,thousand_tonnes_C
Cem_Forest,monthly,SEA,2011,2.079,2.783,2.199,1.433,0.112,0.263,0.618,7.414,9.247,2.06,0.03,0.131,thousand_tonnes_C
Cem_Forest,monthly,SEA,2012,2.109,2.128,4.007,0.879,0.075,0.428,0.364,3.859,12.522,9.171,0.292,0.436,thousand_tonnes_C
Cem_Forest,monthly,SEA,2013,2.071,3.356,2.007,2.434,0.126,0.3,0.209,0.683,1.184,3.038,0.065,0.079,thousand_tonnes_C
Cem_Forest,monthly,SEA,2014,1.687,5.218,8.181,3.085,0.074,0.259,0.741,1.509,9.761,25.659,2.887,0.11,thousand_tonnes_C
Cem_Forest,monthly,SEA,2015,2.537,4.955,5.383,2.211,0.27,0.14,1.842,6.845,31.564,34.842,1.838,2.356,thousand_tonnes_C
Cem_Forest,monthly,SEA,2016,3.226,4.303,4.086,3.935,0.617,0.066,0.05,0.68,0.244,0.126,0.021,0.024,thousand_tonnes_C
Cem_Forest,monthly,SEA,2017,0.206,3.893,3.918,0.537,0.038,0.055,0.161,0.194,0.433,0.13,0.032,0.161,thousand_tonnes_C
Cem_Forest,monthly,SEA,2018,0.461,1.676,1.571,1.973,0.047,0.015,0.345,2.801,5.057,3.976,0.197,0.242,thousand_tonnes_C
Cem_Forest,monthly,SEA,2019,1.483,2.247,2.604,1.909,0.628,0.033,0.416,4.587,35.466,13.698,6.04,0.767,thousand_tonnes_C
Cem_Forest,monthly,SEA,2020,1.438,4.306,5.617,4.283,0.283,0.015,0.049,0.093,0.388,0.233,0.094,0.056,thousand_tonnes_C
