variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,yearly,WCA,2002,2020,mann_kendall_slope,-0.003067,thousand_tonnes_C/year
Cem_Total,yearly,WCA,2002,2020,theil_sen_slope,-0.038818,thousand_tonnes_C/year
Cem_Total,yearly,WCA,2002,2020,theil_sen_slope_lower,-0.192057,thousand_tonnes_C/year
Cem_Total,yearly,WCA,2002,2020,theil_sen_slope_upper,0.11442,thousand_tonnes_C/year
Cem_Total,yearly,WCA,2002,2020,theil_sen_pvalue_slope,0.619542,1
Cem_Total,yearly,WCA,2002,2020,theil_sen_intercept,6.712117,thousand_tonnes_C
Cem_Total,yearly,WCA,2002,2020,theil_sen_intercept_lower,5.097652,thousand_tonnes_C
Cem_Total,yearly,WCA,2002,2020,theil_sen_intercept_upper,8.326582,thousand_tonnes_C
Cem_Total,yearly,WCA,2002,2020,residual_standard_deviation,1.56965,thousand_tonnes_C
