variable,timescale,region,year,sum,unit
Cem_Total,yearly_jj,SAS,2002,11.188,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2003,29.283,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2004,51.886,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2005,22.892,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2006,24.617,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2007,41.109,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2008,19.512,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2009,51.177,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2010,49.05,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2011,22.253,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2012,36.863,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2013,28.973,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2014,29.716,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2015,27.171,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2016,19.923,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2017,29.769,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2018,24.1,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2019,21.282,thousand_tonnes_C
Cem_Total,yearly_jj,SAS,2020,29.105,thousand_tonnes_C
