variable,timescale,region,year,sum,unit
Cem_Total,seasonal_jja,WSB,2002,8.102,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2003,6.099,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2004,8.41,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2005,21.213,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2006,9.696,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2007,3.334,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2008,5.584,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2009,1.674,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2010,17.724,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2011,1.945,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2012,57.45,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2013,16.246,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2014,3.814,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2015,5.366,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2016,10.047,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2017,9.976,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2018,2.224,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2019,5.854,thousand_tonnes_C
Cem_Total,seasonal_jja,WSB,2020,6.492,thousand_tonnes_C
