variable,timescale,region,year,sum,unit
BA_Total,yearly,TIB,2001,15.228,thousand_km2
BA_Total,yearly,TIB,2002,55.927,thousand_km2
BA_Total,yearly,TIB,2003,74.857,thousand_km2
BA_Total,yearly,TIB,2004,79.65,thousand_km2
BA_Total,yearly,TIB,2005,80.487,thousand_km2
BA_Total,yearly,TIB,2006,66.228,thousand_km2
BA_Total,yearly,TIB,2007,74.442,thousand_km2
BA_Total,yearly,TIB,2008,76.182,thousand_km2
BA_Total,yearly,TIB,2009,87.281,thousand_km2
BA_Total,yearly,TIB,2010,84.982,thousand_km2
BA_Total,yearly,TIB,2011,82.315,thousand_km2
BA_Total,yearly,TIB,2012,97.132,thousand_km2
BA_Total,yearly,TIB,2013,96.699,thousand_km2
BA_Total,yearly,TIB,2014,88.8,thousand_km2
BA_Total,yearly,TIB,2015,67.427,thousand_km2
BA_Total,yearly,TIB,2016,127.455,thousand_km2
BA_Total,yearly,TIB,2017,64.733,thousand_km2
BA_Total,yearly,TIB,2018,81.426,thousand_km2
BA_Total,yearly,TIB,2019,94.167,thousand_km2
BA_Total,yearly,TIB,2020,77.851,thousand_km2
BA_Total,yearly,TIB,2021,94.701,thousand_km2
BA_Total,yearly,TIB,2022,85.201,thousand_km2
BA_Total,yearly,TIB,2023,69.344,thousand_km2
BA_Total,yearly,TIB,2024,0.397,thousand_km2
