variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,CAR,2001,0.0,thousand_km2
BA_Total,seasonal_djf,CAR,2002,0.989,thousand_km2
BA_Total,seasonal_djf,CAR,2003,2.635,thousand_km2
BA_Total,seasonal_djf,CAR,2004,7.888,thousand_km2
BA_Total,seasonal_djf,CAR,2005,5.641,thousand_km2
BA_Total,seasonal_djf,CAR,2006,2.118,thousand_km2
BA_Total,seasonal_djf,CAR,2007,2.732,thousand_km2
BA_Total,seasonal_djf,CAR,2008,3.053,thousand_km2
BA_Total,seasonal_djf,CAR,2009,3.729,thousand_km2
BA_Total,seasonal_djf,CAR,2010,3.603,thousand_km2
BA_Total,seasonal_djf,CAR,2011,3.362,thousand_km2
BA_Total,seasonal_djf,CAR,2012,1.865,thousand_km2
BA_Total,seasonal_djf,CAR,2013,2.783,thousand_km2
BA_Total,seasonal_djf,CAR,2014,1.264,thousand_km2
BA_Total,seasonal_djf,CAR,2015,2.282,thousand_km2
BA_Total,seasonal_djf,CAR,2016,1.38,thousand_km2
BA_Total,seasonal_djf,CAR,2017,3.654,thousand_km2
BA_Total,seasonal_djf,CAR,2018,0.923,thousand_km2
BA_Total,seasonal_djf,CAR,2019,2.136,thousand_km2
BA_Total,seasonal_djf,CAR,2020,3.204,thousand_km2
BA_Total,seasonal_djf,CAR,2021,1.173,thousand_km2
BA_Total,seasonal_djf,CAR,2022,2.204,thousand_km2
BA_Total,seasonal_djf,CAR,2023,10.018,thousand_km2
BA_Total,seasonal_djf,CAR,2024,2.178,thousand_km2
