variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,SAS,2001,0.005,thousand_km2
BA_Total,seasonal_jja,SAS,2002,0.091,thousand_km2
BA_Total,seasonal_jja,SAS,2003,0.203,thousand_km2
BA_Total,seasonal_jja,SAS,2004,0.536,thousand_km2
BA_Total,seasonal_jja,SAS,2005,0.22,thousand_km2
BA_Total,seasonal_jja,SAS,2006,0.195,thousand_km2
BA_Total,seasonal_jja,SAS,2007,0.05,thousand_km2
BA_Total,seasonal_jja,SAS,2008,0.51,thousand_km2
BA_Total,seasonal_jja,SAS,2009,1.014,thousand_km2
BA_Total,seasonal_jja,SAS,2010,0.232,thousand_km2
BA_Total,seasonal_jja,SAS,2011,0.46,thousand_km2
BA_Total,seasonal_jja,SAS,2012,0.439,thousand_km2
BA_Total,seasonal_jja,SAS,2013,0.147,thousand_km2
BA_Total,seasonal_jja,SAS,2014,0.604,thousand_km2
BA_Total,seasonal_jja,SAS,2015,0.126,thousand_km2
BA_Total,seasonal_jja,SAS,2016,0.071,thousand_km2
BA_Total,seasonal_jja,SAS,2017,0.57,thousand_km2
BA_Total,seasonal_jja,SAS,2018,0.308,thousand_km2
BA_Total,seasonal_jja,SAS,2019,1.818,thousand_km2
BA_Total,seasonal_jja,SAS,2020,0.566,thousand_km2
BA_Total,seasonal_jja,SAS,2021,0.272,thousand_km2
BA_Total,seasonal_jja,SAS,2022,0.714,thousand_km2
BA_Total,seasonal_jja,SAS,2023,1.776,thousand_km2
BA_Total,seasonal_jja,SAS,2024,0.0,thousand_km2
