variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,WSAF,2001,890.281,thousand_km2
BA_Total,seasonal_jja,WSAF,2002,1118.435,thousand_km2
BA_Total,seasonal_jja,WSAF,2003,1223.485,thousand_km2
BA_Total,seasonal_jja,WSAF,2004,1149.508,thousand_km2
BA_Total,seasonal_jja,WSAF,2005,1091.129,thousand_km2
BA_Total,seasonal_jja,WSAF,2006,1076.641,thousand_km2
BA_Total,seasonal_jja,WSAF,2007,1198.037,thousand_km2
BA_Total,seasonal_jja,WSAF,2008,962.488,thousand_km2
BA_Total,seasonal_jja,WSAF,2009,1104.432,thousand_km2
BA_Total,seasonal_jja,WSAF,2010,1245.321,thousand_km2
BA_Total,seasonal_jja,WSAF,2011,1477.54,thousand_km2
BA_Total,seasonal_jja,WSAF,2012,1145.896,thousand_km2
BA_Total,seasonal_jja,WSAF,2013,1050.561,thousand_km2
BA_Total,seasonal_jja,WSAF,2014,1085.389,thousand_km2
BA_Total,seasonal_jja,WSAF,2015,1131.36,thousand_km2
BA_Total,seasonal_jja,WSAF,2016,1009.721,thousand_km2
BA_Total,seasonal_jja,WSAF,2017,944.837,thousand_km2
BA_Total,seasonal_jja,WSAF,2018,733.999,thousand_km2
BA_Total,seasonal_jja,WSAF,2019,1053.614,thousand_km2
BA_Total,seasonal_jja,WSAF,2020,759.621,thousand_km2
BA_Total,seasonal_jja,WSAF,2021,1036.156,thousand_km2
BA_Total,seasonal_jja,WSAF,2022,941.53,thousand_km2
BA_Total,seasonal_jja,WSAF,2023,1253.566,thousand_km2
BA_Total,seasonal_jja,WSAF,2024,0.0,thousand_km2
