variable,timescale,region,year,sum,unit
BA_Forest,seasonal_son,RAR,2001,0.024,thousand_km2
BA_Forest,seasonal_son,RAR,2002,0.017,thousand_km2
BA_Forest,seasonal_son,RAR,2003,0.885,thousand_km2
BA_Forest,seasonal_son,RAR,2004,0.0,thousand_km2
BA_Forest,seasonal_son,RAR,2005,0.008,thousand_km2
BA_Forest,seasonal_son,RAR,2006,0.065,thousand_km2
BA_Forest,seasonal_son,RAR,2007,0.042,thousand_km2
BA_Forest,seasonal_son,RAR,2008,0.021,thousand_km2
BA_Forest,seasonal_son,RAR,2009,0.069,thousand_km2
BA_Forest,seasonal_son,RAR,2010,0.001,thousand_km2
BA_Forest,seasonal_son,RAR,2011,0.029,thousand_km2
BA_Forest,seasonal_son,RAR,2012,0.014,thousand_km2
BA_Forest,seasonal_son,RAR,2013,0.03,thousand_km2
BA_Forest,seasonal_son,RAR,2014,0.002,thousand_km2
BA_Forest,seasonal_son,RAR,2015,0.0,thousand_km2
BA_Forest,seasonal_son,RAR,2016,0.036,thousand_km2
BA_Forest,seasonal_son,RAR,2017,0.183,thousand_km2
BA_Forest,seasonal_son,RAR,2018,0.115,thousand_km2
BA_Forest,seasonal_son,RAR,2019,0.122,thousand_km2
BA_Forest,seasonal_son,RAR,2020,2.362,thousand_km2
BA_Forest,seasonal_son,RAR,2021,3.416,thousand_km2
BA_Forest,seasonal_son,RAR,2022,0.003,thousand_km2
BA_Forest,seasonal_son,RAR,2023,0.378,thousand_km2
BA_Forest,seasonal_son,RAR,2024,0.0,thousand_km2
