variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,WSB,2001,0.0,0.0,0.0,5.437,0.051,0.031,0.004,0.004,0.035,0.012,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2002,0.0,0.0,0.012,2.178,0.6,0.02,0.042,0.007,0.173,0.169,0.004,0.0,thousand_km2
BA_Forest,monthly,WSB,2003,0.0,0.0,0.003,2.289,2.883,0.067,0.502,2.983,3.102,2.042,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2004,0.0,0.0,0.003,18.264,40.463,0.523,2.473,0.604,0.043,0.103,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2005,0.0,0.001,0.031,5.633,0.163,0.011,3.363,4.381,0.115,0.419,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2006,0.0,0.0,0.0,6.224,5.816,0.081,2.692,0.042,0.167,0.029,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2007,0.0,0.0,0.204,5.796,0.081,0.106,0.763,0.109,0.286,0.59,0.01,0.0,thousand_km2
BA_Forest,monthly,WSB,2008,0.0,0.0,12.887,22.505,1.537,0.003,0.061,0.117,0.139,0.498,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2009,0.0,0.0,1.458,8.857,8.908,0.131,0.059,0.013,0.493,0.145,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2010,0.0,0.0,0.0,25.703,0.207,0.007,0.315,9.744,0.733,0.963,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2011,0.0,0.0,0.03,21.283,2.341,0.547,0.106,0.052,0.346,0.256,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2012,0.0,0.0,0.288,13.969,2.214,17.817,26.864,6.604,0.715,0.053,0.015,0.0,thousand_km2
BA_Forest,monthly,WSB,2013,0.0,0.0,0.011,5.326,0.025,0.035,3.916,3.367,0.068,0.044,0.001,0.0,thousand_km2
BA_Forest,monthly,WSB,2014,0.0,0.0,1.053,11.598,2.18,0.054,0.072,0.015,0.019,0.003,0.001,0.0,thousand_km2
BA_Forest,monthly,WSB,2015,0.0,0.0,0.095,1.17,0.011,0.02,0.073,0.087,0.122,0.175,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2016,0.0,0.0,0.167,2.578,0.067,0.348,3.649,0.603,0.488,0.094,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2017,0.0,0.0,0.126,8.469,0.108,0.037,1.376,0.665,0.022,0.028,0.0,0.001,thousand_km2
BA_Forest,monthly,WSB,2018,0.0,0.0,0.0,6.031,0.457,0.022,0.48,0.016,0.46,0.046,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2019,0.0,0.0,0.395,1.448,0.551,0.116,0.028,0.012,0.078,0.087,0.001,0.0,thousand_km2
BA_Forest,monthly,WSB,2020,0.0,0.003,0.406,14.119,0.009,0.132,3.06,0.566,0.245,0.248,0.005,0.0,thousand_km2
BA_Forest,monthly,WSB,2021,0.0,0.0,0.08,6.346,1.531,0.365,0.67,0.931,0.346,0.479,0.001,0.0,thousand_km2
BA_Forest,monthly,WSB,2022,0.0,0.0,1.168,15.947,2.488,0.273,1.307,11.182,1.571,0.622,0.0,0.0,thousand_km2
BA_Forest,monthly,WSB,2023,0.0,0.0,1.176,1.992,10.184,4.679,0.859,0.306,0.716,0.233,0.001,0.0,thousand_km2
BA_Forest,monthly,WSB,2024,0.001,0.0,,,,,,,,,,,thousand_km2
