fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-01-01,2024-01-01,0.0,0.0,0.0,0.0,0.019984,-0.0,-0.0,0.0,0.42134,0.030063,0.324615,0.528796,BA_Total,yearly_jj,GIC
