variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,SEA,2002,16.134,7.738,5.029,2.369,0.123,0.132,1.955,16.98,47.068,42.383,3.277,0.695,thousand_tonnes_C
Cem_Total,monthly,SEA,2003,8.977,10.576,7.224,2.432,0.994,2.639,0.891,5.187,11.687,2.971,1.372,1.608,thousand_tonnes_C
Cem_Total,monthly,SEA,2004,13.514,9.192,16.131,3.748,0.896,1.767,1.525,18.562,29.24,43.759,5.919,5.806,thousand_tonnes_C
Cem_Total,monthly,SEA,2005,12.91,15.108,13.046,3.718,0.896,1.129,1.374,7.046,11.636,1.738,0.087,0.31,thousand_tonnes_C
Cem_Total,monthly,SEA,2006,5.569,9.459,5.222,1.788,0.539,0.362,2.444,17.789,45.029,92.827,13.041,1.986,thousand_tonnes_C
Cem_Total,monthly,SEA,2007,14.099,8.626,11.961,5.326,0.19,0.335,0.439,1.843,2.831,1.588,0.197,0.647,thousand_tonnes_C
Cem_Total,monthly,SEA,2008,7.736,5.294,9.738,1.771,0.705,0.321,0.787,1.74,1.368,0.243,0.166,0.663,thousand_tonnes_C
Cem_Total,monthly,SEA,2009,5.552,15.302,4.741,4.735,0.811,2.081,4.105,16.215,59.125,6.082,0.996,1.053,thousand_tonnes_C
Cem_Total,monthly,SEA,2010,8.93,7.321,16.386,5.041,0.381,0.169,0.322,0.416,0.231,0.784,0.518,0.673,thousand_tonnes_C
Cem_Total,monthly,SEA,2011,11.363,7.943,5.656,2.906,0.354,1.327,2.965,14.082,17.647,3.0,0.305,0.912,thousand_tonnes_C
Cem_Total,monthly,SEA,2012,8.029,7.56,10.512,1.92,0.251,1.551,1.095,7.393,19.577,11.705,1.244,2.243,thousand_tonnes_C
Cem_Total,monthly,SEA,2013,7.479,9.524,6.188,4.094,0.275,5.256,0.939,1.808,2.857,5.929,0.391,0.526,thousand_tonnes_C
Cem_Total,monthly,SEA,2014,5.16,17.939,21.764,4.326,0.24,0.817,2.949,3.706,32.666,50.147,4.603,0.972,thousand_tonnes_C
Cem_Total,monthly,SEA,2015,7.875,8.991,9.376,3.712,0.584,0.531,3.803,16.458,62.545,59.362,3.991,6.121,thousand_tonnes_C
Cem_Total,monthly,SEA,2016,8.419,10.949,8.049,7.347,1.061,0.207,0.177,2.016,0.44,0.184,0.425,0.275,thousand_tonnes_C
Cem_Total,monthly,SEA,2017,1.848,11.43,7.657,1.343,0.081,0.116,0.391,0.953,1.951,0.359,0.265,1.173,thousand_tonnes_C
Cem_Total,monthly,SEA,2018,4.481,7.361,5.821,3.107,0.23,0.067,1.276,6.532,11.927,10.13,1.319,2.976,thousand_tonnes_C
Cem_Total,monthly,SEA,2019,7.933,7.822,8.002,4.085,0.954,0.222,1.632,11.18,67.433,28.946,13.556,3.558,thousand_tonnes_C
Cem_Total,monthly,SEA,2020,8.632,9.551,10.944,5.985,0.522,0.095,0.242,0.346,1.568,1.423,0.677,0.547,thousand_tonnes_C
