variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,NEAF,2002,2.033,2.796,0.468,0.126,0.082,0.011,0.007,0.01,0.048,0.008,0.053,0.088,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2003,2.317,2.544,0.455,0.265,0.075,0.0,0.007,0.0,0.011,0.042,0.054,0.87,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2004,0.278,1.991,0.255,0.012,0.002,0.0,0.003,0.0,0.002,0.024,0.006,0.123,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2005,0.94,1.357,0.677,0.192,0.07,0.001,0.0,0.0,0.001,0.002,0.137,0.488,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2006,2.098,1.831,0.933,0.642,0.024,0.002,0.003,0.001,0.034,0.045,0.043,0.96,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2007,2.89,2.386,1.478,0.458,0.141,0.006,0.001,0.0,0.009,0.01,0.124,2.019,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2008,0.766,1.579,0.605,0.129,0.036,0.007,0.002,0.0,0.001,0.005,0.028,0.221,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2009,1.118,0.889,0.653,0.077,0.081,0.051,0.005,0.003,0.002,0.002,0.091,0.298,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2010,0.59,0.378,0.409,0.04,0.001,0.002,0.002,0.002,0.0,0.001,0.015,0.134,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2011,0.681,1.195,0.403,0.118,0.037,0.002,0.007,0.0,0.001,0.004,0.007,0.274,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2012,1.884,3.006,0.821,0.241,0.016,0.002,0.0,0.0,0.0,0.005,0.012,0.101,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2013,3.58,1.664,0.986,0.886,0.16,0.046,0.003,0.0,0.0,0.008,0.092,1.314,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2014,1.713,2.121,0.616,0.087,0.014,0.011,0.0,0.0,0.0,0.0,0.058,1.083,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2015,0.652,1.554,0.567,0.125,0.006,0.009,0.018,0.011,0.015,0.011,0.057,0.143,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2016,0.497,1.094,0.066,0.009,0.003,0.001,0.0,0.001,0.001,0.002,0.018,0.134,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2017,0.774,0.388,0.511,0.023,0.003,0.0,0.0,0.0,0.0,0.001,0.026,0.5,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2018,0.605,1.391,0.264,0.152,0.057,0.014,0.006,0.002,0.016,0.015,0.21,0.262,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2019,6.039,2.441,1.679,0.418,0.107,0.0,0.0,0.0,0.0,0.006,0.029,0.089,thousand_tonnes_C
Cem_Forest,monthly,NEAF,2020,0.533,0.523,0.326,0.44,0.1,0.019,0.001,0.001,0.005,0.003,0.021,0.166,thousand_tonnes_C
