variable,timescale,region,year,sum,unit
Cem_Total,yearly_jj,WCA,2002,1.615,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2003,7.375,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2004,7.926,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2005,5.773,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2006,6.527,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2007,7.516,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2008,6.999,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2009,4.788,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2010,6.992,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2011,7.079,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2012,5.23,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2013,3.864,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2014,4.681,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2015,5.269,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2016,8.399,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2017,6.399,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2018,4.855,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2019,6.914,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2020,9.054,thousand_tonnes_C
