variable,timescale,region,year,sum,unit
BA_Total,seasonal_son,CAF,2001,667.685,thousand_km2
BA_Total,seasonal_son,CAF,2002,610.241,thousand_km2
BA_Total,seasonal_son,CAF,2003,634.491,thousand_km2
BA_Total,seasonal_son,CAF,2004,771.804,thousand_km2
BA_Total,seasonal_son,CAF,2005,1016.484,thousand_km2
BA_Total,seasonal_son,CAF,2006,702.709,thousand_km2
BA_Total,seasonal_son,CAF,2007,725.081,thousand_km2
BA_Total,seasonal_son,CAF,2008,968.324,thousand_km2
BA_Total,seasonal_son,CAF,2009,552.434,thousand_km2
BA_Total,seasonal_son,CAF,2010,501.293,thousand_km2
BA_Total,seasonal_son,CAF,2011,598.792,thousand_km2
BA_Total,seasonal_son,CAF,2012,531.573,thousand_km2
BA_Total,seasonal_son,CAF,2013,614.311,thousand_km2
BA_Total,seasonal_son,CAF,2014,510.339,thousand_km2
BA_Total,seasonal_son,CAF,2015,579.089,thousand_km2
BA_Total,seasonal_son,CAF,2016,665.5,thousand_km2
BA_Total,seasonal_son,CAF,2017,619.351,thousand_km2
BA_Total,seasonal_son,CAF,2018,590.618,thousand_km2
BA_Total,seasonal_son,CAF,2019,387.925,thousand_km2
BA_Total,seasonal_son,CAF,2020,532.857,thousand_km2
BA_Total,seasonal_son,CAF,2021,545.827,thousand_km2
BA_Total,seasonal_son,CAF,2022,415.718,thousand_km2
BA_Total,seasonal_son,CAF,2023,417.425,thousand_km2
BA_Total,seasonal_son,CAF,2024,0.0,thousand_km2
