variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,seasonal_mam,NES,2002,2020,mann_kendall_slope,0.027068,thousand_tonnes_C/year
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_slope,0.021177,thousand_tonnes_C/year
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_slope_lower,-0.011248,thousand_tonnes_C/year
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_slope_upper,0.053601,thousand_tonnes_C/year
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_pvalue_slope,0.200518,1
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_intercept,0.60288,thousand_tonnes_C
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_intercept_lower,0.261268,thousand_tonnes_C
Cem_Total,seasonal_mam,NES,2002,2020,theil_sen_intercept_upper,0.944491,thousand_tonnes_C
Cem_Total,seasonal_mam,NES,2002,2020,residual_standard_deviation,0.365613,thousand_tonnes_C
