variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,SAU,2002,0.618,0.201,0.097,0.371,0.101,0.004,0.015,0.032,0.031,0.702,3.212,3.637,thousand_tonnes_C
Cem_Total,monthly,SAU,2003,12.407,3.785,1.076,0.278,0.215,0.001,0.0,0.001,0.063,0.141,1.201,0.602,thousand_tonnes_C
Cem_Total,monthly,SAU,2004,0.077,0.07,0.626,3.688,2.315,0.077,0.0,0.005,0.085,0.456,0.52,6.083,thousand_tonnes_C
Cem_Total,monthly,SAU,2005,3.667,3.621,0.641,2.641,0.299,0.006,0.001,0.001,0.002,0.125,0.387,1.515,thousand_tonnes_C
Cem_Total,monthly,SAU,2006,3.625,0.276,0.496,1.35,1.539,0.297,0.007,0.19,0.469,1.261,2.401,11.531,thousand_tonnes_C
Cem_Total,monthly,SAU,2007,2.4,1.913,0.473,0.237,0.156,0.049,0.001,0.003,0.011,0.581,1.513,4.138,thousand_tonnes_C
Cem_Total,monthly,SAU,2008,1.863,0.231,0.577,1.202,0.094,0.004,0.001,0.107,0.033,0.302,0.162,0.339,thousand_tonnes_C
Cem_Total,monthly,SAU,2009,0.672,8.132,0.302,1.429,0.53,0.009,0.008,0.037,0.03,0.57,1.414,1.328,thousand_tonnes_C
Cem_Total,monthly,SAU,2010,0.936,5.339,1.153,1.346,0.537,0.022,0.0,0.003,0.145,0.585,0.314,0.112,thousand_tonnes_C
Cem_Total,monthly,SAU,2011,0.406,0.354,2.504,2.088,0.53,0.032,0.002,0.011,0.107,0.232,1.576,2.552,thousand_tonnes_C
Cem_Total,monthly,SAU,2012,1.138,1.267,0.524,1.657,0.847,0.035,0.006,0.005,0.052,0.195,1.614,0.488,thousand_tonnes_C
Cem_Total,monthly,SAU,2013,4.393,1.584,0.279,1.175,0.183,0.02,0.001,0.004,0.006,0.079,0.705,0.402,thousand_tonnes_C
Cem_Total,monthly,SAU,2014,5.929,3.596,0.608,2.199,0.256,0.014,0.013,0.096,0.176,0.827,0.261,0.274,thousand_tonnes_C
Cem_Total,monthly,SAU,2015,0.73,6.852,0.755,1.475,0.294,0.027,0.001,0.002,0.552,1.446,4.311,0.619,thousand_tonnes_C
Cem_Total,monthly,SAU,2016,6.779,0.471,0.652,1.333,0.2,0.0,0.0,0.0,0.002,1.268,1.149,1.902,thousand_tonnes_C
Cem_Total,monthly,SAU,2017,0.051,0.129,2.462,2.164,1.266,0.168,0.001,0.017,0.193,2.655,1.942,1.673,thousand_tonnes_C
Cem_Total,monthly,SAU,2018,1.191,0.041,0.802,1.431,1.738,0.009,0.001,0.196,0.136,0.491,0.968,0.554,thousand_tonnes_C
Cem_Total,monthly,SAU,2019,8.383,5.9,4.99,2.176,0.739,0.12,0.028,0.011,0.209,0.696,4.253,32.64,thousand_tonnes_C
Cem_Total,monthly,SAU,2020,62.79,6.522,0.422,0.282,0.395,0.001,0.0,0.033,0.093,0.849,0.892,0.233,thousand_tonnes_C
