variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,ESB,2001,0.0,0.028,3.948,20.614,7.322,6.171,31.129,13.668,23.283,12.73,1.536,0.015,thousand_km2
BA_Total,monthly,ESB,2002,0.006,4.062,20.125,18.728,33.79,13.192,59.248,117.374,87.0,20.536,2.945,0.0,thousand_km2
BA_Total,monthly,ESB,2003,0.0,2.081,181.335,77.431,358.539,92.579,42.778,6.568,2.437,19.874,0.071,0.0,thousand_km2
BA_Total,monthly,ESB,2004,0.0,0.004,1.177,19.619,25.979,52.289,17.574,3.731,8.589,6.53,1.427,0.0,thousand_km2
BA_Total,monthly,ESB,2005,0.0,0.146,45.887,11.383,9.047,1.595,8.761,6.491,17.86,79.271,0.243,0.003,thousand_km2
BA_Total,monthly,ESB,2006,0.0,0.001,3.622,62.121,85.915,13.182,58.856,11.629,22.574,10.323,0.25,0.0,thousand_km2
BA_Total,monthly,ESB,2007,0.063,1.47,7.389,50.094,51.357,43.675,15.795,26.93,21.547,18.917,3.976,0.003,thousand_km2
BA_Total,monthly,ESB,2008,0.0,6.729,83.901,194.147,97.82,25.42,31.473,3.04,5.771,0.845,0.398,0.0,thousand_km2
BA_Total,monthly,ESB,2009,0.003,0.0,13.571,55.218,30.63,5.294,2.082,4.164,10.162,1.462,3.848,0.0,thousand_km2
BA_Total,monthly,ESB,2010,0.0,0.0,1.333,20.798,8.801,7.41,4.279,4.551,12.084,6.597,2.66,0.0,thousand_km2
BA_Total,monthly,ESB,2011,0.0,0.0,74.262,102.631,30.455,66.403,35.671,6.583,21.775,43.133,7.269,0.023,thousand_km2
BA_Total,monthly,ESB,2012,0.047,0.583,42.882,97.227,59.25,21.135,32.178,26.412,10.626,6.584,0.413,0.0,thousand_km2
BA_Total,monthly,ESB,2013,0.0,0.0,0.552,54.358,34.276,15.51,22.023,31.162,4.735,14.97,4.977,0.01,thousand_km2
BA_Total,monthly,ESB,2014,0.0,0.016,346.093,98.536,19.726,13.383,100.813,39.377,11.883,23.58,32.046,0.013,thousand_km2
BA_Total,monthly,ESB,2015,0.0,0.075,87.536,153.14,38.551,13.829,64.407,43.971,14.585,7.843,15.79,0.0,thousand_km2
BA_Total,monthly,ESB,2016,0.0,0.005,19.956,55.27,78.353,21.924,87.797,13.214,57.909,1.619,0.248,0.0,thousand_km2
BA_Total,monthly,ESB,2017,0.0,0.207,62.814,100.624,6.581,41.385,34.352,49.206,6.721,2.264,4.128,0.017,thousand_km2
BA_Total,monthly,ESB,2018,0.0,0.027,60.27,65.372,60.434,21.273,63.835,22.2,13.998,1.32,0.14,0.073,thousand_km2
BA_Total,monthly,ESB,2019,0.971,56.649,17.119,60.362,12.875,7.068,113.528,46.303,5.256,3.163,0.227,0.0,thousand_km2
BA_Total,monthly,ESB,2020,0.0,0.017,43.12,66.928,16.737,3.011,17.396,27.662,18.929,1.067,0.077,0.001,thousand_km2
BA_Total,monthly,ESB,2021,0.0,0.024,6.701,50.547,5.166,10.984,119.863,106.728,8.446,3.709,0.031,0.0,thousand_km2
BA_Total,monthly,ESB,2022,0.0,0.223,9.571,61.566,50.551,4.401,5.365,2.193,6.889,7.54,12.667,0.004,thousand_km2
BA_Total,monthly,ESB,2023,0.002,0.924,9.593,119.872,59.266,2.242,16.892,6.019,2.468,1.656,0.023,0.0,thousand_km2
BA_Total,monthly,ESB,2024,0.003,0.343,,,,,,,,,,,thousand_km2
