variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,NWS,2001,4.398,thousand_km2
BA_Total,seasonal_mam,NWS,2002,1.585,thousand_km2
BA_Total,seasonal_mam,NWS,2003,17.191,thousand_km2
BA_Total,seasonal_mam,NWS,2004,4.881,thousand_km2
BA_Total,seasonal_mam,NWS,2005,4.093,thousand_km2
BA_Total,seasonal_mam,NWS,2006,2.482,thousand_km2
BA_Total,seasonal_mam,NWS,2007,6.111,thousand_km2
BA_Total,seasonal_mam,NWS,2008,8.045,thousand_km2
BA_Total,seasonal_mam,NWS,2009,3.852,thousand_km2
BA_Total,seasonal_mam,NWS,2010,1.483,thousand_km2
BA_Total,seasonal_mam,NWS,2011,0.929,thousand_km2
BA_Total,seasonal_mam,NWS,2012,2.799,thousand_km2
BA_Total,seasonal_mam,NWS,2013,1.082,thousand_km2
BA_Total,seasonal_mam,NWS,2014,5.247,thousand_km2
BA_Total,seasonal_mam,NWS,2015,7.642,thousand_km2
BA_Total,seasonal_mam,NWS,2016,11.706,thousand_km2
BA_Total,seasonal_mam,NWS,2017,1.55,thousand_km2
BA_Total,seasonal_mam,NWS,2018,5.901,thousand_km2
BA_Total,seasonal_mam,NWS,2019,6.956,thousand_km2
BA_Total,seasonal_mam,NWS,2020,16.861,thousand_km2
BA_Total,seasonal_mam,NWS,2021,2.716,thousand_km2
BA_Total,seasonal_mam,NWS,2022,0.675,thousand_km2
BA_Total,seasonal_mam,NWS,2023,2.53,thousand_km2
BA_Total,seasonal_mam,NWS,2024,0.0,thousand_km2
