variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,SSA,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2002,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2003,0.013,thousand_km2
BA_Forest,seasonal_djf,SSA,2004,0.018,thousand_km2
BA_Forest,seasonal_djf,SSA,2005,0.024,thousand_km2
BA_Forest,seasonal_djf,SSA,2006,0.007,thousand_km2
BA_Forest,seasonal_djf,SSA,2007,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2008,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2009,0.006,thousand_km2
BA_Forest,seasonal_djf,SSA,2010,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2011,0.001,thousand_km2
BA_Forest,seasonal_djf,SSA,2012,0.116,thousand_km2
BA_Forest,seasonal_djf,SSA,2013,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2014,0.001,thousand_km2
BA_Forest,seasonal_djf,SSA,2015,0.02,thousand_km2
BA_Forest,seasonal_djf,SSA,2016,0.0,thousand_km2
BA_Forest,seasonal_djf,SSA,2017,0.013,thousand_km2
BA_Forest,seasonal_djf,SSA,2018,0.015,thousand_km2
BA_Forest,seasonal_djf,SSA,2019,0.305,thousand_km2
BA_Forest,seasonal_djf,SSA,2020,0.003,thousand_km2
BA_Forest,seasonal_djf,SSA,2021,0.001,thousand_km2
BA_Forest,seasonal_djf,SSA,2022,0.05,thousand_km2
BA_Forest,seasonal_djf,SSA,2023,0.29,thousand_km2
BA_Forest,seasonal_djf,SSA,2024,0.001,thousand_km2
