variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,SWS,2002,0.001,0.154,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,SWS,2003,0.008,0.007,0.114,0.024,0.005,0.0,0.0,0.0,0.0,0.003,0.002,0.004,thousand_tonnes_C
Cem_Forest,monthly,SWS,2004,0.053,0.019,0.036,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0.001,0.017,thousand_tonnes_C
Cem_Forest,monthly,SWS,2005,0.065,0.06,0.049,0.062,0.004,0.0,0.0,0.0,0.005,0.007,0.0,0.002,thousand_tonnes_C
Cem_Forest,monthly,SWS,2006,0.004,0.003,0.013,0.006,0.16,0.001,0.0,0.004,0.0,0.0,0.0,0.023,thousand_tonnes_C
Cem_Forest,monthly,SWS,2007,0.432,0.0,0.036,0.005,0.021,0.003,0.0,0.0,0.0,0.0,0.0,0.008,thousand_tonnes_C
Cem_Forest,monthly,SWS,2008,0.017,0.09,0.065,0.022,0.16,0.004,0.0,0.0,0.0,0.0,0.022,0.039,thousand_tonnes_C
Cem_Forest,monthly,SWS,2009,0.219,0.021,0.088,0.053,0.01,0.0,0.0,0.0,0.003,0.0,0.0,0.032,thousand_tonnes_C
Cem_Forest,monthly,SWS,2010,0.014,0.004,0.015,0.087,0.004,0.002,0.0,0.001,0.0,0.0,0.0,0.01,thousand_tonnes_C
Cem_Forest,monthly,SWS,2011,0.007,0.024,0.053,0.002,0.001,0.018,0.0,0.0,0.0,0.0,0.002,0.111,thousand_tonnes_C
Cem_Forest,monthly,SWS,2012,0.371,0.037,0.089,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,thousand_tonnes_C
Cem_Forest,monthly,SWS,2013,0.0,0.005,0.009,0.007,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.329,thousand_tonnes_C
Cem_Forest,monthly,SWS,2014,0.27,0.008,0.167,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,thousand_tonnes_C
Cem_Forest,monthly,SWS,2015,0.102,0.423,0.097,0.915,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,SWS,2016,0.016,0.036,0.141,0.025,0.0,0.002,0.0,0.0,0.0,0.001,0.019,0.139,thousand_tonnes_C
Cem_Forest,monthly,SWS,2017,1.979,0.058,0.014,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,thousand_tonnes_C
Cem_Forest,monthly,SWS,2018,0.017,0.038,0.074,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,thousand_tonnes_C
Cem_Forest,monthly,SWS,2019,0.023,0.287,0.072,0.092,0.001,0.0,0.0,0.0,0.0,0.0,0.05,0.034,thousand_tonnes_C
Cem_Forest,monthly,SWS,2020,0.177,0.264,0.124,0.082,0.006,0.0,0.0,0.0,0.0,0.0,0.004,0.015,thousand_tonnes_C
