variable,timescale,region,year,sum,unit
BA_Forest,yearly,NZ,2001,0.029,thousand_km2
BA_Forest,yearly,NZ,2002,0.0,thousand_km2
BA_Forest,yearly,NZ,2003,0.01,thousand_km2
BA_Forest,yearly,NZ,2004,0.006,thousand_km2
BA_Forest,yearly,NZ,2005,0.0,thousand_km2
BA_Forest,yearly,NZ,2006,0.008,thousand_km2
BA_Forest,yearly,NZ,2007,0.025,thousand_km2
BA_Forest,yearly,NZ,2008,0.016,thousand_km2
BA_Forest,yearly,NZ,2009,0.006,thousand_km2
BA_Forest,yearly,NZ,2010,0.008,thousand_km2
BA_Forest,yearly,NZ,2011,0.007,thousand_km2
BA_Forest,yearly,NZ,2012,0.015,thousand_km2
BA_Forest,yearly,NZ,2013,0.018,thousand_km2
BA_Forest,yearly,NZ,2014,0.0,thousand_km2
BA_Forest,yearly,NZ,2015,0.0,thousand_km2
BA_Forest,yearly,NZ,2016,0.06,thousand_km2
BA_Forest,yearly,NZ,2017,0.077,thousand_km2
BA_Forest,yearly,NZ,2018,0.001,thousand_km2
BA_Forest,yearly,NZ,2019,0.04,thousand_km2
BA_Forest,yearly,NZ,2020,0.087,thousand_km2
BA_Forest,yearly,NZ,2021,0.106,thousand_km2
BA_Forest,yearly,NZ,2022,0.017,thousand_km2
BA_Forest,yearly,NZ,2023,0.014,thousand_km2
BA_Forest,yearly,NZ,2024,0.01,thousand_km2
