variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SES,2001,145.993,21.379,16.796,2.657,3.032,19.127,74.864,142.57,44.592,10.87,6.276,28.041,thousand_km2
BA_Total,monthly,SES,2002,56.134,26.028,17.219,8.507,5.152,12.386,37.833,125.45,97.326,62.707,26.332,15.062,thousand_km2
BA_Total,monthly,SES,2003,30.943,27.246,14.292,16.016,22.476,26.657,73.958,120.446,107.136,36.544,42.573,16.415,thousand_km2
BA_Total,monthly,SES,2004,24.502,21.159,29.22,12.098,6.239,38.682,31.632,71.351,82.421,30.872,11.463,16.119,thousand_km2
BA_Total,monthly,SES,2005,13.617,37.678,50.527,10.409,10.883,12.497,47.997,98.802,58.84,26.255,14.399,12.474,thousand_km2
BA_Total,monthly,SES,2006,27.014,26.424,10.846,10.031,22.689,17.367,45.789,106.829,77.095,15.252,13.477,7.309,thousand_km2
BA_Total,monthly,SES,2007,4.902,11.318,6.997,6.794,12.329,31.072,62.599,133.628,138.679,34.593,21.281,8.44,thousand_km2
BA_Total,monthly,SES,2008,10.319,17.295,19.668,26.505,15.076,42.612,48.993,70.31,88.23,24.127,29.94,25.443,thousand_km2
BA_Total,monthly,SES,2009,23.727,7.411,14.954,30.484,13.646,13.728,23.769,58.987,41.679,43.847,17.958,2.905,thousand_km2
BA_Total,monthly,SES,2010,9.173,15.526,6.208,14.317,8.126,17.869,32.402,69.955,68.526,37.479,29.35,13.222,thousand_km2
BA_Total,monthly,SES,2011,5.975,3.442,7.498,7.315,9.975,22.47,45.178,66.064,92.523,30.404,11.232,29.046,thousand_km2
BA_Total,monthly,SES,2012,34.521,24.712,18.22,5.403,4.93,30.149,16.713,38.442,57.542,24.873,13.831,12.302,thousand_km2
BA_Total,monthly,SES,2013,27.427,18.883,9.432,6.786,6.891,5.196,49.643,39.1,79.992,16.073,14.259,13.073,thousand_km2
BA_Total,monthly,SES,2014,42.99,26.573,6.568,3.211,2.683,4.452,14.438,27.321,27.183,42.43,10.615,12.525,thousand_km2
BA_Total,monthly,SES,2015,23.021,5.925,14.67,5.287,2.868,7.289,19.359,43.908,41.666,22.872,7.437,7.24,thousand_km2
BA_Total,monthly,SES,2016,18.746,4.287,5.158,7.313,2.633,14.256,25.721,54.246,74.805,29.605,8.607,48.252,thousand_km2
BA_Total,monthly,SES,2017,63.242,19.211,8.159,2.66,1.532,8.361,167.542,52.591,58.453,30.452,24.598,18.023,thousand_km2
BA_Total,monthly,SES,2018,42.313,19.992,10.331,14.606,5.596,11.604,19.659,72.491,38.989,8.254,4.975,11.2,thousand_km2
BA_Total,monthly,SES,2019,19.494,21.488,5.287,3.14,2.018,7.464,32.886,55.434,75.343,36.634,16.694,10.002,thousand_km2
BA_Total,monthly,SES,2020,10.956,22.218,41.84,25.733,23.261,21.436,50.547,118.368,96.949,78.502,24.833,14.253,thousand_km2
BA_Total,monthly,SES,2021,5.998,8.678,9.394,5.893,7.171,14.792,50.815,109.291,53.437,28.188,9.704,26.916,thousand_km2
BA_Total,monthly,SES,2022,90.961,56.317,9.103,4.726,4.879,6.172,18.186,34.099,33.551,18.37,26.129,13.576,thousand_km2
BA_Total,monthly,SES,2023,20.954,20.791,8.857,4.938,6.56,4.196,14.47,30.203,37.088,47.139,18.54,4.611,thousand_km2
BA_Total,monthly,SES,2024,12.656,11.885,,,,,,,,,,,thousand_km2
