variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,NES,2001,0.462,thousand_km2
BA_Forest,yearly_jj,NES,2002,28.85,thousand_km2
BA_Forest,yearly_jj,NES,2003,79.791,thousand_km2
BA_Forest,yearly_jj,NES,2004,51.985,thousand_km2
BA_Forest,yearly_jj,NES,2005,49.688,thousand_km2
BA_Forest,yearly_jj,NES,2006,73.529,thousand_km2
BA_Forest,yearly_jj,NES,2007,19.305,thousand_km2
BA_Forest,yearly_jj,NES,2008,138.76,thousand_km2
BA_Forest,yearly_jj,NES,2009,30.557,thousand_km2
BA_Forest,yearly_jj,NES,2010,23.785,thousand_km2
BA_Forest,yearly_jj,NES,2011,114.224,thousand_km2
BA_Forest,yearly_jj,NES,2012,33.649,thousand_km2
BA_Forest,yearly_jj,NES,2013,85.369,thousand_km2
BA_Forest,yearly_jj,NES,2014,25.56,thousand_km2
BA_Forest,yearly_jj,NES,2015,33.226,thousand_km2
BA_Forest,yearly_jj,NES,2016,86.406,thousand_km2
BA_Forest,yearly_jj,NES,2017,37.452,thousand_km2
BA_Forest,yearly_jj,NES,2018,89.33,thousand_km2
BA_Forest,yearly_jj,NES,2019,23.336,thousand_km2
BA_Forest,yearly_jj,NES,2020,48.09,thousand_km2
BA_Forest,yearly_jj,NES,2021,40.573,thousand_km2
BA_Forest,yearly_jj,NES,2022,61.919,thousand_km2
BA_Forest,yearly_jj,NES,2023,37.966,thousand_km2
BA_Forest,yearly_jj,NES,2024,38.166,thousand_km2
