variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,WAF,2001,608.116,240.788,78.518,30.688,14.116,1.178,0.473,0.0,4.225,203.378,358.989,575.429,thousand_km2
BA_Total,monthly,WAF,2002,493.149,180.561,57.367,36.97,12.355,1.158,2.196,0.158,3.798,89.419,312.012,949.728,thousand_km2
BA_Total,monthly,WAF,2003,536.464,159.539,100.493,40.619,17.559,0.791,0.237,0.016,2.51,62.288,340.827,823.506,thousand_km2
BA_Total,monthly,WAF,2004,406.313,272.939,157.417,49.856,24.763,5.756,0.567,0.187,15.183,238.049,431.639,394.908,thousand_km2
BA_Total,monthly,WAF,2005,969.444,193.314,68.783,48.96,15.654,2.66,0.12,0.0,8.172,144.259,473.48,678.106,thousand_km2
BA_Total,monthly,WAF,2006,451.281,164.192,161.753,38.984,30.822,4.546,1.824,0.0,1.464,144.866,486.035,771.784,thousand_km2
BA_Total,monthly,WAF,2007,526.683,283.244,106.56,37.024,31.591,4.376,0.417,0.0,3.376,110.084,327.008,589.922,thousand_km2
BA_Total,monthly,WAF,2008,583.418,212.785,65.011,30.116,21.229,3.349,0.271,0.139,2.362,100.059,353.652,549.079,thousand_km2
BA_Total,monthly,WAF,2009,406.712,158.35,65.784,88.624,26.564,4.191,0.327,0.006,1.811,64.072,273.871,574.37,thousand_km2
BA_Total,monthly,WAF,2010,475.729,198.441,90.662,14.5,16.543,6.258,0.134,0.001,1.264,58.208,307.287,519.73,thousand_km2
BA_Total,monthly,WAF,2011,448.176,249.685,68.406,39.606,27.6,8.259,1.313,0.285,4.005,148.189,318.426,575.952,thousand_km2
BA_Total,monthly,WAF,2012,471.953,178.187,94.395,46.555,9.748,3.019,0.143,0.0,1.697,58.068,181.915,514.342,thousand_km2
BA_Total,monthly,WAF,2013,477.269,187.595,69.394,38.573,22.348,5.356,0.521,0.075,2.292,72.071,307.663,506.68,thousand_km2
BA_Total,monthly,WAF,2014,319.38,270.111,55.228,71.172,11.893,5.543,0.651,0.0,1.998,118.873,217.859,455.767,thousand_km2
BA_Total,monthly,WAF,2015,418.336,174.656,54.083,80.002,9.809,2.513,0.263,0.018,0.769,44.169,329.57,390.992,thousand_km2
BA_Total,monthly,WAF,2016,787.136,140.556,49.465,46.037,19.657,9.73,0.519,0.409,5.366,170.989,255.411,514.248,thousand_km2
BA_Total,monthly,WAF,2017,228.692,244.409,74.214,61.857,8.055,4.199,1.203,0.112,5.261,251.141,296.431,433.853,thousand_km2
BA_Total,monthly,WAF,2018,312.997,117.736,71.54,25.964,23.276,2.569,0.222,0.045,2.018,79.11,275.906,351.392,thousand_km2
BA_Total,monthly,WAF,2019,318.167,213.954,60.224,27.648,25.863,5.654,1.135,0.002,0.882,82.773,262.596,365.181,thousand_km2
BA_Total,monthly,WAF,2020,388.562,355.268,57.363,27.588,13.774,2.353,0.169,0.023,0.359,187.338,284.61,299.445,thousand_km2
BA_Total,monthly,WAF,2021,426.662,135.955,59.366,42.13,21.579,5.601,0.646,0.168,1.503,150.683,264.605,326.556,thousand_km2
BA_Total,monthly,WAF,2022,516.006,182.269,50.659,35.981,16.275,2.434,0.058,0.0,0.454,135.351,275.758,301.126,thousand_km2
BA_Total,monthly,WAF,2023,263.037,216.958,77.315,33.572,23.731,4.339,0.031,0.0,1.97,157.048,294.095,355.578,thousand_km2
BA_Total,monthly,WAF,2024,448.116,154.073,,,,,,,,,,,thousand_km2
