variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_son,WAN,2002,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2003,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2004,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2005,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2006,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2007,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2008,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2009,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2010,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2011,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2012,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2013,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2014,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2015,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2016,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2017,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2018,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2019,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,WAN,2020,0.0,thousand_tonnes_C
