variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,SEAF,2002,2.268,1.148,0.066,0.252,3.056,14.161,23.119,24.504,16.604,5.919,0.611,0.24,thousand_tonnes_C
Cem_Total,monthly,SEAF,2003,1.629,4.001,1.573,0.259,11.855,16.982,29.871,24.589,8.979,9.079,2.558,0.484,thousand_tonnes_C
Cem_Total,monthly,SEAF,2004,1.224,2.368,0.225,0.152,7.44,28.123,21.51,18.487,9.411,5.591,0.42,0.445,thousand_tonnes_C
Cem_Total,monthly,SEAF,2005,1.527,3.09,0.226,0.667,5.087,21.853,23.823,17.566,14.978,6.558,2.922,2.629,thousand_tonnes_C
Cem_Total,monthly,SEAF,2006,1.251,0.722,0.063,0.144,1.497,12.541,17.94,19.97,11.568,6.322,0.228,0.026,thousand_tonnes_C
Cem_Total,monthly,SEAF,2007,0.438,1.765,0.798,0.514,3.594,10.969,22.398,17.031,12.412,4.246,1.512,1.065,thousand_tonnes_C
Cem_Total,monthly,SEAF,2008,1.307,0.863,0.178,0.269,3.818,11.747,18.916,16.432,18.985,5.123,1.165,1.374,thousand_tonnes_C
Cem_Total,monthly,SEAF,2009,1.112,0.253,0.521,0.403,2.043,14.522,25.804,16.863,17.007,6.771,0.441,0.066,thousand_tonnes_C
Cem_Total,monthly,SEAF,2010,0.737,0.467,0.158,0.688,4.115,15.185,18.631,24.574,11.143,8.592,2.443,0.415,thousand_tonnes_C
Cem_Total,monthly,SEAF,2011,1.706,1.509,0.193,0.113,3.203,15.906,19.443,14.239,11.327,4.439,0.892,0.226,thousand_tonnes_C
Cem_Total,monthly,SEAF,2012,2.999,3.315,0.615,0.754,4.734,16.139,18.154,17.451,7.98,6.842,0.472,0.292,thousand_tonnes_C
Cem_Total,monthly,SEAF,2013,0.675,0.9,0.312,0.203,2.508,13.934,18.454,17.274,10.23,3.467,1.146,0.486,thousand_tonnes_C
Cem_Total,monthly,SEAF,2014,1.12,1.851,0.163,0.224,4.112,13.258,15.763,11.724,11.243,5.403,0.791,0.511,thousand_tonnes_C
Cem_Total,monthly,SEAF,2015,1.197,1.886,1.88,0.086,1.973,14.211,23.431,15.912,11.579,5.569,0.602,0.067,thousand_tonnes_C
Cem_Total,monthly,SEAF,2016,0.934,1.543,0.699,0.143,1.869,11.818,16.382,16.808,8.328,7.389,2.187,1.221,thousand_tonnes_C
Cem_Total,monthly,SEAF,2017,1.669,0.344,0.052,0.208,5.25,17.337,13.667,13.078,10.66,4.168,0.615,1.085,thousand_tonnes_C
Cem_Total,monthly,SEAF,2018,0.767,1.254,0.037,0.066,0.684,4.458,13.822,21.672,9.423,4.021,0.86,0.215,thousand_tonnes_C
Cem_Total,monthly,SEAF,2019,1.151,1.14,0.701,0.31,2.704,15.377,16.504,14.866,7.036,1.791,0.5,0.024,thousand_tonnes_C
Cem_Total,monthly,SEAF,2020,0.62,0.304,0.174,0.116,1.113,5.597,15.614,14.296,15.129,4.86,0.638,0.43,thousand_tonnes_C
