variable,timescale,region,year,sum,unit
BA_Total,seasonal_son,ARP,2001,0.129,thousand_km2
BA_Total,seasonal_son,ARP,2002,0.0,thousand_km2
BA_Total,seasonal_son,ARP,2003,0.138,thousand_km2
BA_Total,seasonal_son,ARP,2004,0.278,thousand_km2
BA_Total,seasonal_son,ARP,2005,0.495,thousand_km2
BA_Total,seasonal_son,ARP,2006,0.439,thousand_km2
BA_Total,seasonal_son,ARP,2007,0.372,thousand_km2
BA_Total,seasonal_son,ARP,2008,0.065,thousand_km2
BA_Total,seasonal_son,ARP,2009,0.17,thousand_km2
BA_Total,seasonal_son,ARP,2010,0.056,thousand_km2
BA_Total,seasonal_son,ARP,2011,0.0,thousand_km2
BA_Total,seasonal_son,ARP,2012,0.028,thousand_km2
BA_Total,seasonal_son,ARP,2013,0.173,thousand_km2
BA_Total,seasonal_son,ARP,2014,0.0,thousand_km2
BA_Total,seasonal_son,ARP,2015,0.007,thousand_km2
BA_Total,seasonal_son,ARP,2016,0.018,thousand_km2
BA_Total,seasonal_son,ARP,2017,0.013,thousand_km2
BA_Total,seasonal_son,ARP,2018,0.014,thousand_km2
BA_Total,seasonal_son,ARP,2019,0.04,thousand_km2
BA_Total,seasonal_son,ARP,2020,0.107,thousand_km2
BA_Total,seasonal_son,ARP,2021,0.002,thousand_km2
BA_Total,seasonal_son,ARP,2022,0.167,thousand_km2
BA_Total,seasonal_son,ARP,2023,0.101,thousand_km2
BA_Total,seasonal_son,ARP,2024,0.0,thousand_km2
