variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,WSAF,2001,20.156,thousand_km2
BA_Forest,yearly_jj,WSAF,2002,152.579,thousand_km2
BA_Forest,yearly_jj,WSAF,2003,242.978,thousand_km2
BA_Forest,yearly_jj,WSAF,2004,201.665,thousand_km2
BA_Forest,yearly_jj,WSAF,2005,205.715,thousand_km2
BA_Forest,yearly_jj,WSAF,2006,245.176,thousand_km2
BA_Forest,yearly_jj,WSAF,2007,203.116,thousand_km2
BA_Forest,yearly_jj,WSAF,2008,209.474,thousand_km2
BA_Forest,yearly_jj,WSAF,2009,233.036,thousand_km2
BA_Forest,yearly_jj,WSAF,2010,175.299,thousand_km2
BA_Forest,yearly_jj,WSAF,2011,260.777,thousand_km2
BA_Forest,yearly_jj,WSAF,2012,306.977,thousand_km2
BA_Forest,yearly_jj,WSAF,2013,170.651,thousand_km2
BA_Forest,yearly_jj,WSAF,2014,184.198,thousand_km2
BA_Forest,yearly_jj,WSAF,2015,160.49,thousand_km2
BA_Forest,yearly_jj,WSAF,2016,236.576,thousand_km2
BA_Forest,yearly_jj,WSAF,2017,218.096,thousand_km2
BA_Forest,yearly_jj,WSAF,2018,256.21,thousand_km2
BA_Forest,yearly_jj,WSAF,2019,227.134,thousand_km2
BA_Forest,yearly_jj,WSAF,2020,347.442,thousand_km2
BA_Forest,yearly_jj,WSAF,2021,188.115,thousand_km2
BA_Forest,yearly_jj,WSAF,2022,216.662,thousand_km2
BA_Forest,yearly_jj,WSAF,2023,205.415,thousand_km2
BA_Forest,yearly_jj,WSAF,2024,197.589,thousand_km2
