variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,monthly,RAR,2002,2020,mann_kendall_slope,0.0,thousand_tonnes_C/year
Cem_Total,monthly,RAR,2002,2020,theil_sen_slope,0.012912,thousand_tonnes_C/year
Cem_Total,monthly,RAR,2002,2020,theil_sen_slope_lower,0.002751,thousand_tonnes_C/year
Cem_Total,monthly,RAR,2002,2020,theil_sen_slope_upper,0.023073,thousand_tonnes_C/year
Cem_Total,monthly,RAR,2002,2020,theil_sen_pvalue_slope,0.012987,1
Cem_Total,monthly,RAR,2002,2020,theil_sen_intercept,0.047769,thousand_tonnes_C
Cem_Total,monthly,RAR,2002,2020,theil_sen_intercept_lower,-1.285367,thousand_tonnes_C
Cem_Total,monthly,RAR,2002,2020,theil_sen_intercept_upper,1.380905,thousand_tonnes_C
Cem_Total,monthly,RAR,2002,2020,residual_standard_deviation,5.124587,thousand_tonnes_C
