variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,CNA,2002,0.001,0.002,0.015,0.001,0.008,0.006,0.028,0.018,0.008,0.013,0.045,0.007,thousand_tonnes_C
Cem_Forest,monthly,CNA,2003,0.017,0.023,0.141,0.076,0.005,0.013,0.011,0.006,0.003,0.216,0.052,0.027,thousand_tonnes_C
Cem_Forest,monthly,CNA,2004,0.003,0.092,0.149,0.023,0.004,0.0,0.002,0.004,0.021,0.015,0.0,0.017,thousand_tonnes_C
Cem_Forest,monthly,CNA,2005,0.01,0.012,0.121,0.02,0.008,0.007,0.037,0.014,0.02,0.025,0.156,0.028,thousand_tonnes_C
Cem_Forest,monthly,CNA,2006,0.023,0.057,0.094,0.015,0.011,0.011,0.269,0.007,0.244,0.03,0.028,0.017,thousand_tonnes_C
Cem_Forest,monthly,CNA,2007,0.003,0.11,0.072,0.067,0.285,0.002,0.0,0.008,0.008,0.013,0.067,0.02,thousand_tonnes_C
Cem_Forest,monthly,CNA,2008,0.005,0.019,0.089,0.022,0.011,0.002,0.002,0.001,0.007,0.01,0.126,0.006,thousand_tonnes_C
Cem_Forest,monthly,CNA,2009,0.029,0.071,0.077,0.094,0.001,0.017,0.002,0.001,0.003,0.063,0.024,0.005,thousand_tonnes_C
Cem_Forest,monthly,CNA,2010,0.005,0.03,0.11,0.017,0.004,0.011,0.001,0.018,0.019,0.167,0.029,0.015,thousand_tonnes_C
Cem_Forest,monthly,CNA,2011,0.001,0.069,0.049,0.018,0.003,0.044,0.003,0.008,1.039,0.05,0.035,0.005,thousand_tonnes_C
Cem_Forest,monthly,CNA,2012,0.007,0.051,0.075,0.01,0.118,0.006,0.004,0.025,0.025,0.061,0.015,0.013,thousand_tonnes_C
Cem_Forest,monthly,CNA,2013,0.018,0.008,0.147,0.012,0.001,0.018,0.001,0.002,0.017,0.002,0.015,0.017,thousand_tonnes_C
Cem_Forest,monthly,CNA,2014,0.005,0.028,0.101,0.026,0.03,0.0,0.002,0.0,0.004,0.005,0.037,0.01,thousand_tonnes_C
Cem_Forest,monthly,CNA,2015,0.026,0.021,0.039,0.002,0.008,0.0,0.001,0.004,0.013,0.039,0.014,0.027,thousand_tonnes_C
Cem_Forest,monthly,CNA,2016,0.017,0.158,0.083,0.045,0.05,0.006,0.003,0.003,0.006,0.017,0.014,0.03,thousand_tonnes_C
Cem_Forest,monthly,CNA,2017,0.041,0.081,0.113,0.008,0.0,0.001,0.001,0.001,0.016,0.016,0.049,0.014,thousand_tonnes_C
Cem_Forest,monthly,CNA,2018,0.003,0.013,0.151,0.11,0.011,0.0,0.0,0.069,0.007,0.003,0.014,0.001,thousand_tonnes_C
Cem_Forest,monthly,CNA,2019,0.004,0.003,0.137,0.019,0.001,0.0,0.001,0.002,0.012,0.001,0.101,0.006,thousand_tonnes_C
Cem_Forest,monthly,CNA,2020,0.007,0.015,0.028,0.008,0.002,0.003,0.001,0.014,0.002,0.009,0.047,0.004,thousand_tonnes_C
