variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Forest,seasonal_djf,WCA,2002,2020,mann_kendall_slope,0.00032,thousand_tonnes_C/year
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_slope,0.00047,thousand_tonnes_C/year
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_slope_lower,-0.000847,thousand_tonnes_C/year
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_slope_upper,0.001786,thousand_tonnes_C/year
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_pvalue_slope,0.484293,1
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_intercept,0.01237,thousand_tonnes_C
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_intercept_lower,-0.001499,thousand_tonnes_C
Cem_Forest,seasonal_djf,WCA,2002,2020,theil_sen_intercept_upper,0.026239,thousand_tonnes_C
Cem_Forest,seasonal_djf,WCA,2002,2020,residual_standard_deviation,0.030622,thousand_tonnes_C
