variable,timescale,region,year,sum,unit
BA_Forest,yearly,SWS,2001,0.266,thousand_km2
BA_Forest,yearly,SWS,2002,0.541,thousand_km2
BA_Forest,yearly,SWS,2003,1.073,thousand_km2
BA_Forest,yearly,SWS,2004,0.661,thousand_km2
BA_Forest,yearly,SWS,2005,1.157,thousand_km2
BA_Forest,yearly,SWS,2006,0.715,thousand_km2
BA_Forest,yearly,SWS,2007,1.016,thousand_km2
BA_Forest,yearly,SWS,2008,1.635,thousand_km2
BA_Forest,yearly,SWS,2009,1.485,thousand_km2
BA_Forest,yearly,SWS,2010,0.764,thousand_km2
BA_Forest,yearly,SWS,2011,1.025,thousand_km2
BA_Forest,yearly,SWS,2012,1.4,thousand_km2
BA_Forest,yearly,SWS,2013,0.692,thousand_km2
BA_Forest,yearly,SWS,2014,1.872,thousand_km2
BA_Forest,yearly,SWS,2015,6.044,thousand_km2
BA_Forest,yearly,SWS,2016,1.177,thousand_km2
BA_Forest,yearly,SWS,2017,3.108,thousand_km2
BA_Forest,yearly,SWS,2018,0.765,thousand_km2
BA_Forest,yearly,SWS,2019,1.896,thousand_km2
BA_Forest,yearly,SWS,2020,1.736,thousand_km2
BA_Forest,yearly,SWS,2021,2.798,thousand_km2
BA_Forest,yearly,SWS,2022,3.495,thousand_km2
BA_Forest,yearly,SWS,2023,15.015,thousand_km2
BA_Forest,yearly,SWS,2024,1.067,thousand_km2
