fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-07-01,2024-07-01,-0.503162,-1.647573,0.641249,-0.64325,0.388833,33.492716,18.131726,48.853705,1.9e-05,18.262896,0.767876,0.991752,BA_Forest_NonForest,yearly,EAS
