variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,seasonal_mam,SAS,2002,2020,mann_kendall_slope,-0.249486,thousand_tonnes_C/year
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_slope,-0.216496,thousand_tonnes_C/year
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_slope_lower,-0.965211,thousand_tonnes_C/year
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_slope_upper,0.532218,thousand_tonnes_C/year
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_pvalue_slope,0.570892,1
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_intercept,26.312807,thousand_tonnes_C
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_intercept_lower,18.424608,thousand_tonnes_C
Cem_Total,seasonal_mam,SAS,2002,2020,theil_sen_intercept_upper,34.201006,thousand_tonnes_C
Cem_Total,seasonal_mam,SAS,2002,2020,residual_standard_deviation,9.977686,thousand_tonnes_C
