variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,ENA,2001,0.835,0.84,0.511,0.615,0.196,0.053,0.021,0.056,0.066,2.183,1.063,0.21,thousand_km2
BA_Forest,monthly,ENA,2002,1.012,0.596,1.156,0.724,1.913,0.209,0.481,0.251,0.081,0.076,0.412,0.237,thousand_km2
BA_Forest,monthly,ENA,2003,1.744,1.387,1.292,1.198,0.362,0.929,0.126,0.031,0.039,0.573,0.996,0.414,thousand_km2
BA_Forest,monthly,ENA,2004,0.69,1.597,6.591,0.824,0.451,0.147,0.164,0.019,0.035,1.063,0.11,0.306,thousand_km2
BA_Forest,monthly,ENA,2005,1.094,1.839,2.061,0.746,0.632,1.254,0.72,0.387,0.195,0.119,1.548,0.181,thousand_km2
BA_Forest,monthly,ENA,2006,1.244,2.824,4.521,0.776,1.233,0.494,0.276,0.087,1.775,0.508,1.091,0.252,thousand_km2
BA_Forest,monthly,ENA,2007,0.785,3.785,2.565,2.382,8.843,1.288,0.166,0.378,0.075,0.208,0.924,0.484,thousand_km2
BA_Forest,monthly,ENA,2008,0.714,2.582,3.524,0.962,1.153,0.648,0.155,0.051,0.026,0.224,2.878,0.286,thousand_km2
BA_Forest,monthly,ENA,2009,1.195,3.266,2.949,1.398,0.119,0.51,0.323,0.086,0.039,0.401,1.07,0.156,thousand_km2
BA_Forest,monthly,ENA,2010,0.8,2.339,2.819,1.145,3.277,2.882,0.224,0.022,0.052,1.105,0.511,0.494,thousand_km2
BA_Forest,monthly,ENA,2011,0.513,2.471,2.911,0.97,3.266,2.235,0.324,0.303,0.094,0.104,2.88,0.175,thousand_km2
BA_Forest,monthly,ENA,2012,1.023,1.412,1.469,1.158,1.801,0.743,0.374,0.039,0.09,0.479,0.495,0.214,thousand_km2
BA_Forest,monthly,ENA,2013,2.273,2.063,5.872,1.012,0.872,0.165,0.014,0.008,0.034,0.356,0.873,0.39,thousand_km2
BA_Forest,monthly,ENA,2014,1.254,1.38,3.596,1.321,0.611,0.363,0.05,0.099,0.061,0.227,0.761,0.516,thousand_km2
BA_Forest,monthly,ENA,2015,1.263,2.516,1.54,0.567,1.041,0.122,0.265,0.06,0.173,2.264,0.699,0.772,thousand_km2
BA_Forest,monthly,ENA,2016,0.127,2.473,2.782,1.527,0.335,0.197,0.096,0.227,0.054,0.886,2.137,0.434,thousand_km2
BA_Forest,monthly,ENA,2017,1.088,2.384,3.426,2.994,1.193,0.186,0.101,0.05,0.099,0.23,0.617,0.543,thousand_km2
BA_Forest,monthly,ENA,2018,0.683,2.221,3.125,2.338,0.24,0.38,2.018,0.022,0.045,0.101,0.253,0.141,thousand_km2
BA_Forest,monthly,ENA,2019,1.021,1.255,3.554,0.994,0.972,0.285,0.042,0.013,0.064,0.128,1.006,0.271,thousand_km2
BA_Forest,monthly,ENA,2020,1.049,2.174,3.441,0.415,0.409,1.536,0.153,0.027,0.013,0.442,0.487,0.227,thousand_km2
BA_Forest,monthly,ENA,2021,0.854,2.437,4.189,1.814,1.087,0.473,0.228,0.063,0.03,0.082,0.528,0.505,thousand_km2
BA_Forest,monthly,ENA,2022,1.032,4.336,2.197,1.233,0.827,0.474,0.366,0.707,0.115,0.866,1.077,0.419,thousand_km2
BA_Forest,monthly,ENA,2023,1.34,2.423,2.085,1.589,1.637,31.911,0.855,0.105,0.026,1.387,0.891,0.163,thousand_km2
BA_Forest,monthly,ENA,2024,0.335,2.663,,,,,,,,,,,thousand_km2
