variable,timescale,region,year,sum,unit
BA_Forest,yearly,NEAF,2001,78.076,thousand_km2
BA_Forest,yearly,NEAF,2002,61.155,thousand_km2
BA_Forest,yearly,NEAF,2003,79.344,thousand_km2
BA_Forest,yearly,NEAF,2004,21.465,thousand_km2
BA_Forest,yearly,NEAF,2005,48.081,thousand_km2
BA_Forest,yearly,NEAF,2006,94.602,thousand_km2
BA_Forest,yearly,NEAF,2007,155.738,thousand_km2
BA_Forest,yearly,NEAF,2008,43.476,thousand_km2
BA_Forest,yearly,NEAF,2009,43.938,thousand_km2
BA_Forest,yearly,NEAF,2010,14.384,thousand_km2
BA_Forest,yearly,NEAF,2011,37.298,thousand_km2
BA_Forest,yearly,NEAF,2012,90.29,thousand_km2
BA_Forest,yearly,NEAF,2013,150.563,thousand_km2
BA_Forest,yearly,NEAF,2014,87.056,thousand_km2
BA_Forest,yearly,NEAF,2015,36.887,thousand_km2
BA_Forest,yearly,NEAF,2016,13.229,thousand_km2
BA_Forest,yearly,NEAF,2017,14.786,thousand_km2
BA_Forest,yearly,NEAF,2018,36.955,thousand_km2
BA_Forest,yearly,NEAF,2019,176.589,thousand_km2
BA_Forest,yearly,NEAF,2020,31.509,thousand_km2
BA_Forest,yearly,NEAF,2021,33.713,thousand_km2
BA_Forest,yearly,NEAF,2022,38.339,thousand_km2
BA_Forest,yearly,NEAF,2023,46.119,thousand_km2
BA_Forest,yearly,NEAF,2024,17.556,thousand_km2
