variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,MDG,2001,0.381,thousand_km2
BA_Forest,yearly_jj,MDG,2002,6.138,thousand_km2
BA_Forest,yearly_jj,MDG,2003,3.186,thousand_km2
BA_Forest,yearly_jj,MDG,2004,3.813,thousand_km2
BA_Forest,yearly_jj,MDG,2005,4.723,thousand_km2
BA_Forest,yearly_jj,MDG,2006,10.632,thousand_km2
BA_Forest,yearly_jj,MDG,2007,7.929,thousand_km2
BA_Forest,yearly_jj,MDG,2008,6.416,thousand_km2
BA_Forest,yearly_jj,MDG,2009,2.75,thousand_km2
BA_Forest,yearly_jj,MDG,2010,6.843,thousand_km2
BA_Forest,yearly_jj,MDG,2011,14.471,thousand_km2
BA_Forest,yearly_jj,MDG,2012,13.37,thousand_km2
BA_Forest,yearly_jj,MDG,2013,8.75,thousand_km2
BA_Forest,yearly_jj,MDG,2014,11.339,thousand_km2
BA_Forest,yearly_jj,MDG,2015,4.792,thousand_km2
BA_Forest,yearly_jj,MDG,2016,11.991,thousand_km2
BA_Forest,yearly_jj,MDG,2017,10.82,thousand_km2
BA_Forest,yearly_jj,MDG,2018,8.328,thousand_km2
BA_Forest,yearly_jj,MDG,2019,6.997,thousand_km2
BA_Forest,yearly_jj,MDG,2020,5.048,thousand_km2
BA_Forest,yearly_jj,MDG,2021,5.912,thousand_km2
BA_Forest,yearly_jj,MDG,2022,7.542,thousand_km2
BA_Forest,yearly_jj,MDG,2023,11.339,thousand_km2
BA_Forest,yearly_jj,MDG,2024,8.512,thousand_km2
